index,Series_Name,Series_Code,Country_Name,Country_Code,1990_[YR1990],2000_[YR2000],2013_[YR2013],2014_[YR2014],2015_[YR2015],2016_[YR2016],2017_[YR2017],2018_[YR2018],2019_[YR2019],2020_[YR2020],2021_[YR2021],2022_[YR2022],2012_[YR2012],2011_[YR2011],2010_[YR2010],2009_[YR2009],2008_[YR2008],2007_[YR2007],2006_[YR2006],2005_[YR2005],2004_[YR2004],2003_[YR2003],2002_[YR2002],2001_[YR2001],1999_[YR1999],1998_[YR1998],1997_[YR1997],1996_[YR1996],1995_[YR1995],1994_[YR1994],1993_[YR1993],1992_[YR1992],1991_[YR1991],1989_[YR1989],1988_[YR1988],1987_[YR1987],1986_[YR1986],1985_[YR1985],1984_[YR1984],1983_[YR1983],1982_[YR1982],1981_[YR1981],1980_[YR1980],1979_[YR1979],1978_[YR1978],1977_[YR1977],1976_[YR1976],1975_[YR1975],1974_[YR1974],1973_[YR1973],1972_[YR1972],1971_[YR1971],1970_[YR1970],1969_[YR1969],1968_[YR1968],1967_[YR1967],1966_[YR1966],1965_[YR1965],1964_[YR1964],1963_[YR1963],1962_[YR1962],1961_[YR1961],1960_[YR1960]
208,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Uzbekistan,UZB,1565.564950951462,1276.7603145562623,2487.24441622254,2613.748261836069,2753.9710721994866,2867.0511282296206,2943.099221672649,3047.308383656749,3161.4153813888047,3159.72604728073,3327.7802630149117,123456789.123,2354.5936554383643,2231.0527242124817,2131.357731021434,2037.5814984236272,1917.8493718090665,1787.4902129334448,1656.2225934712844,1560.2920082877251,1475.9696652253251,1389.587207571809,1348.763795004158,1313.1922713804695,1246.7378482832287,1208.2926453220882,1177.27453770161,1140.3797568235927,1142.9710653485852,1174.3802875635504,1263.3569289434886,1322.8197317465522,1524.9979589461361,1572.114911087193,1564.0994374247143,1472.410120449779,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
209,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Vanuatu,VUT,2565.051282658301,2731.6058504769967,2679.174595320576,2697.7722206135136,2643.8860853873653,2701.591433435254,2802.7780905368872,2815.586291285562,2838.9874099044537,2623.0480834747127,2573.3077157561706,123456789.123,2731.291867533977,2768.74618002786,2748.3410333319534,2779.443169068911,2763.6602684625855,2681.3401641716223,2669.7766230470597,2521.358839965123,2453.05666079495,2417.7705349587263,2377.22679248009,2572.3699989667443,2642.6836989771405,2696.2903887453444,2727.755476587428,2662.0362935330736,2664.038149381105,2701.7238998684666,2537.926731737008,2582.487277917409,2580.858688405351,2354.2104422703624,2377.7046779988646,2480.3790988636356,2619.20057765475,2689.534548953511,2729.4173471226754,2552.4273633952716,2537.8231912075616,2547.4486617559187,2497.0110809563835,2886.9985930229827,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
"210,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,""Venezuela, RB"",VEN,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123"
211,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Vietnam,VNM,673.385459683998,1183.8540971864077,2327.9326566565856,2451.159231630409,2595.2349787073695,2741.052937454276,2903.028290388991,3090.7722405425106,3288.353072866647,3352.060156789221,3409.024716639796,123456789.123,2229.320091995126,2135.7821523125212,2028.60553368665,1926.6238182142984,1846.866783510777,1765.1226047689793,1663.5595130549038,1570.193227853437,1474.740771373552,1385.4487328208734,1309.4302724800625,1244.306518833829,1121.06037479124,1083.7911708962606,1039.135026537586,975.0668250506149,906.1302490745566,841.563978397259,787.609852697071,743.2683898146098,698.4295014192319,654.8578129972515,623.5481462615838,606.4140013761121,598.9153674982394,596.3969664531206,588.3463022382707,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
212,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Virgin Islands (U.S.),VIR,123456789.123,123456789.123,34663.6460602129,34098.71099727385,34007.35294117647,34614.74826332468,34435.49444557559,35183.23575248207,36273.09509995076,35620.87191633448,123456789.123,123456789.123,36938.16820863512,43320.176769501006,47162.737557043074,46862.80760018739,50174.75289384729,49598.12590794275,47671.56718281197,46021.59057318189,44466.28721902161,43036.18151360216,43205.724674038844,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
213,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,West Bank and Gaza,PSE,123456789.123,2436.0030087404734,3309.631202430981,3227.8493448264458,3272.1543236070793,3483.0990353297207,3462.97986107136,3417.794408379617,3378.434620919103,2922.468010848445,3052.583018146974,123456789.123,3237.9161999578896,3128.108110613842,2927.081019534034,2840.015949693949,2685.986018284638,2569.98434108953,2540.2676308312684,2632.2462742395783,2426.415656303817,2041.5922311756467,1836.9655648274208,2153.4598556800624,2732.881014144278,2589.215174993013,2323.2148095819057,2118.835377320762,2189.2676829923716,2137.378766326135,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
"214,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,""Yemen, Rep."",YEM,1788.2298857281246,2227.6512249240823,2188.6175143940227,2123.9353466120106,1488.4164820846167,1313.9737974593331,1215.752769552774,1194.8207315465415,123456789.123,123456789.123,123456789.123,123456789.123,2148.4667890580504,2159.8454580892812,2547.6407141451614,2435.7672733353475,2415.5251840952074,2401.2795405791894,2395.1345934798387,2391.8325516498458,2329.329940055608,2300.76292164117,2277.231600178858,2250.2044802483297,2157.503907578432,2138.803650281634,2076.511807108793,2032.001601782705,2003.613711848165,1963.1878620279922,1908.8948770475506,1905.9245201684387,1829.5429198350878,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123"
215,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Zambia,ZMB,889.9931241526374,814.7729654575229,1294.5007700296908,1312.0144334762558,1307.9096491603236,1315.2505615951757,1319.607777476986,1331.4492443552542,1310.6222242771755,1237.283303182622,1257.9347570575596,123456789.123,1273.1613057324128,1222.9790578543855,1198.304816814245,1125.0890478329839,1067.3868015854055,1026.401603199169,981.3454743036457,941.4469540971958,907.4936973204469,875.2544332641272,844.0920109831088,832.7657192402487,806.2086776511854,790.8355809522005,814.6968631651055,805.141934418878,777.0233024467012,773.847784821638,867.7130343799994,832.2671335285152,867.7624154513679,917.5891299917153,952.1092978843657,920.9871814773061,923.5695988416542,944.9781252282163,958.3904624253906,991.7425595605966,1044.8986700671535,1110.386315363387,1078.2461256765775,1077.9434702955757,1144.9783786408047,1173.064564878418,1266.3392256554685,1228.0569658733434,1293.8867972815315,1251.2036153715724,1299.5829279436982,1223.443148862302,1258.3139379908732,1236.1276786945764,1281.5593573321826,1307.2503312547174,1250.9527039371444,1368.0782603118857,1210.9884412891356,1114.2074274331494,1113.9472034121964,1179.2978704099164,1200.7637434133565
216,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Zimbabwe,ZWE,1648.5731815121624,1676.515461148063,1422.3767106702476,1412.204012313288,1410.3291741955475,1393.7170111840226,1421.240769813396,1462.590279642385,1342.989587045077,1213.117057867621,1289.1990675783634,123456789.123,1408.4571676996027,1239.2417939557722,1096.8354785940671,914.494574482747,824.7917023244726,1009.8274657918038,1058.325559386635,1105.7551199120267,1178.8902313199987,1260.3911370867293,1530.0064381542772,1689.7564273299618,1746.8720594111448,1786.9120637407789,1765.2270621291111,1747.4773968267696,1609.94311077015,1627.4532870431137,1498.6498545757372,1504.4371410664216,1695.523970520841,1582.7567668931717,1548.1740630532142,1484.650031337528,1515.8698455186745,1534.6817014378637,1484.9117323933688,1568.352696439895,1603.7228795007125,1624.4524772019315,1537.13065631398,1422.945893502862,1399.9251381371632,1460.3480613189386,1608.9731206036518,1651.7786590746373,1739.52800562392,1685.9364476245853,1696.5550032962738,1615.5720181995123,1529.0559655556644,1286.8094647784708,1181.5270202861038,1195.8123999414736,1138.6346645748827,1157.2074014701595,1138.0541100400317,1187.2527452116701,1152.8356749441568,1172.379107942784,1137.390585678723
217,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Africa Eastern and Southern,AFE,1323.9716129594162,1264.5266987699172,1518.4828499892437,1537.1595709424305,1538.5522680565623,1534.924746340333,1534.6834817546953,1533.524107784782,1523.7750552779817,1438.8761042644073,1464.0472250790995,123456789.123,1497.3692050349625,1526.6465192353023,1512.4841290536267,1477.414128304495,1508.392382340523,1486.169562884384,1432.8739660481779,1380.9867520096645,1336.080179876239,1299.8331723751523,1293.803019002932,1277.6325157211015,1255.100944302162,1253.9685043082243,1262.201133332112,1239.8115128706231,1207.5804098893532,1188.2270877570206,1195.1621849493627,1231.7116389204402,1289.4739317767048,1362.9573319312979,1362.0960642210357,1347.7529236360085,1332.483505698123,1341.9700243192344,1387.984124901089,1386.9707475636465,1426.4454383684767,1463.5418542941077,1445.1352299187076,1411.5493826928243,1416.2239844532837,1443.807051598339,1467.2048541657903,1468.8851245273624,1486.8806427893549,1446.113621165094,1424.769235867168,1434.7651198773742,1401.268220107787,1377.4148102296192,1346.2781299405826,1331.463579598567,1300.7901857984205,1287.0166857900206,1256.6245739992703,1235.275901816545,1206.960217222839,1148.2596722376609,1176.0147142830417
218,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Africa Western and Central,AFW,1254.5016674578164,1191.1559776977367,1819.906214470376,1876.2249434689609,1876.623483188477,1829.1315507161364,1821.9963679042255,1826.910948622523,1836.8238530831347,1773.8868215022728,1797.96020238982,123456789.123,1762.5021060886895,1723.563610813941,1690.6345293827055,1625.533689366887,1572.857212716002,1521.7998199171914,1482.7131274074661,1446.8765589521581,1405.7106529385383,1338.1181342985992,1303.684668955174,1219.1738369195252,1179.7423775634984,1194.7628531730734,1185.782330771279,1168.3043738416095,1146.6592611056844,1155.4467302110077,1189.5425442745318,1235.74195239124,1236.0069884367874,1208.07262835179,1213.9484227663008,1189.2824248156724,1203.971272146435,1219.4827639653238,1186.5695253220176,1210.979031168216,1331.3511334844702,1417.7824734261117,1567.6796778006305,1580.4573269728162,1544.5248585865627,1624.1103610895098,1593.0794288071759,1506.7308024590598,1581.8117601735783,1471.9105003107163,1447.739365227904,1437.739545875447,1328.287457321785,1152.68476496747,1020.7132799512968,1029.2658051149253,1164.4265117298644,1212.8107098849443,1191.6677517269072,1155.6965068011134,1100.841676820606,1083.580309378902,1086.56746016207
219,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Arab World,ARB,4221.586895107528,4917.073676249668,6136.386894807912,6176.971222001351,6245.787784948052,6331.945484932519,6269.139762113504,6286.807652899452,6237.013497617278,5835.39495689712,5952.950767476214,123456789.123,6119.280762252067,5945.23487535053,5883.431229567055,5753.686039795288,5882.299233090691,5723.495198004445,5619.783405052691,5431.904399957862,5267.706889364506,4944.032744737468,4817.198508318609,4890.856655891783,4719.601069347754,4740.45366433505,4614.269331907178,4509.004196353165,4410.282771810969,4385.6967183987945,4361.753761575249,4342.1450716515565,4230.541654002955,3884.203220160135,3899.989129489233,3785.9379950784255,3900.8765564017017,3848.6161373306004,4049.0007868557104,4122.990124979913,4538.838574957034,5108.252190871671,5099.710498924003,4839.404100234112,4505.40216169067,4675.223327391022,4475.21198377234,4003.873829411673,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
220,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Caribbean small states,CSS,6562.575891902952,8093.196534854202,10358.110428091217,10513.141033757342,10473.83445007195,10218.921146795594,10121.614884195686,10156.987729282035,10216.97255447013,9227.991074413432,9673.371575018515,123456789.123,10280.683793220132,10026.676393504229,9975.782445197818,9903.001750179883,10326.029933404701,10262.463284322235,9988.0457781418,9411.859928739248,9140.72949501817,8851.901796803597,8439.698880381238,8202.983699893619,7855.218775253499,7534.787428975128,7508.546638255071,7277.896346188764,7097.442656580612,6960.375414728158,6831.617210967697,6694.601933264328,6605.757914562089,6542.006071127853,6320.614520051337,6225.518313717851,6156.742205532426,6129.092518975829,6182.698507547201,6182.854704421191,6402.581311274284,6407.349763618548,6417.246003479248,6327.69077397776,6075.722466276994,5802.910216614974,5646.218819336502,5637.849672761264,5770.532791465218,6028.840190877703,6136.1624692323985,5797.7383668737575,5755.780375308162,5586.980419261502,5367.474820497717,5143.296410531153,5000.501051218959,4727.464592043119,4524.180070819532,4232.992961899248,4150.873128478647,4039.5792691781444,3738.9485487381235
221,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Central Europe and the Baltics,CEB,6308.204183238432,7410.849282065687,11609.472036473077,12007.906757348817,12520.336489196652,12897.531999930106,13589.480904621274,14288.871353546894,14872.112647294609,14398.099719527328,15396.089292935594,123456789.123,11508.327260373655,11387.858226481456,10975.053140118785,10780.415635284917,11150.366555929148,10689.757421576398,10006.53099817681,9364.35967798263,8892.685426926335,8379.009381590871,8024.935080013889,7694.877665944584,7088.984947588705,6944.551053114642,6751.662625239787,6586.745081889529,6286.076796972767,5937.88448598898,5702.68847320406,5612.307813515129,5705.932741068046,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
222,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Early-demographic dividend,EAR,1828.1945805978742,2151.029395895745,3023.9901587814625,3105.874861701414,3199.5196462421263,3298.2338216750295,3402.993163173962,3487.622195848761,3524.8857778105776,3334.691068350394,3523.4827222549407,123456789.123,2945.515179767767,2867.413757724297,2775.011039991142,2644.7716088762377,2663.4815318542132,2613.578251458632,2510.729774150791,2407.67626274215,2311.051042850779,2212.3945546474147,2134.547793614842,2133.777917423156,2099.151833716952,2095.340191805,2087.7810212513464,2033.387866141783,1959.9327474464221,1952.3126070939213,1925.9256722161183,1902.3034604868196,1869.1335019883793,1776.7596709663012,1777.2116936042476,1757.2547832902153,1752.316139416254,1743.682859530661,1773.1880090076286,1778.294731668845,1815.3084762263056,1867.113229415269,1844.8429924051663,1826.6949513474578,1799.21552271581,1820.0852996981484,1790.8095344677909,1711.2927801375051,1711.5058537585517,1643.5679638916813,1568.774326823618,1502.7325922598882,1452.3127395136162,1370.2260279688371,1318.5579559164082,1269.065724550464,1233.3220048221297,1214.448692334602,1180.2796597531703,1120.3389833041629,1097.3911136466406,1088.052417142097,1068.6767206323361
223,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,East Asia & Pacific,EAS,3696.4263610193498,5015.630219493418,8867.75166050533,9220.57731050896,9586.901027231082,9964.163650609597,10393.882599859047,10821.201337081762,11192.963746477782,11126.416670752986,11741.497776784578,123456789.123,8491.757298941866,8138.094317699591,7771.514540298791,7271.433859973707,7139.55131533206,6889.368187655636,6457.660469834893,6111.393450743818,5814.199161560873,5533.918777856296,5315.184989325852,5135.215206518466,4803.996659989206,4677.91991727225,4708.426577604575,4577.319114063961,4385.4700679203825,4200.720322860838,4042.1806876080063,3929.315268784257,3820.4188405331392,3571.2814670465605,3449.483560622517,3257.8041981373312,3115.9703616340553,3016.2509034727154,2896.677641307044,2769.6013256602246,2694.806939982065,2629.73316417403,2550.480504938354,2494.1065383204473,2391.395498743789,2295.46498011011,2211.3966111809,2156.6536040337564,2118.1854968087096,2143.71323774983,2036.0020966965997,1944.2167236080927,1895.1161234582473,1844.8372805993408,1697.3657022017485,1588.0216060090447,1510.3696257060624,1425.5903721926281,1363.7298472433426,1262.3991954949506,1199.511942010476,1152.7283396677415,1112.7715216266984
224,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,East Asia & Pacific (excluding high income),EAP,1062.9444585836961,2104.5052778940803,5785.802886279312,6140.641570627693,6501.868828815889,6878.350388579448,7283.989246509204,7708.89265837438,8108.814820543923,8175.266031623403,8739.112174205724,123456789.123,5437.661145600963,5098.05202801003,4728.090077432537,4332.41666723367,4041.6085520882425,3748.856216983358,3358.1176780318556,3047.020057208278,2793.0346470478376,2580.574110756557,2388.9699130247295,2230.516359776008,1974.7625279882882,1876.345694712452,1844.8594099163488,1739.761657048398,1615.197702259041,1489.041339586756,1360.3385591274057,1239.138860330032,1130.6434476767224,1027.1572100488108,987.9248520389918,915.9672464576806,853.9205611430133,810.4056903748137,763.1151770777466,705.0733770753187,665.4862749484979,635.9267285461954,611.6475317206815,577.4823497676299,547.8302485615121,509.5149652466792,481.3035615142307,476.1487531134716,454.2009059398813,446.89198898351236,422.4857794518676,412.7543319639762,397.08654331280735,359.6720402977707,331.60476779233966,334.68978829069687,348.34671383954384,331.154672033731,306.6032794347171,283.2680667018275,273.08361872373837,278.53020928807985,321.7240543408523
225,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,East Asia & Pacific (IDA & IBRD countries),TEA,1075.4330303853135,2128.957201924422,5850.863904257246,6209.475688220845,6574.564655703459,6955.077602247293,7365.034905981463,7794.502070025789,8198.765913902347,8265.89720174098,8836.08099861053,123456789.123,5499.036895379547,5155.840428975412,4781.882425585996,4381.842301624596,4087.8190967900423,3791.8183113474443,3396.6877065106373,3082.053323255141,2825.175572341427,2610.277875359086,2416.51542249579,2256.3392653900346,1997.7842339960969,1898.29207681895,1866.5120229323757,1760.246074548405,1634.264553507352,1506.623370785015,1376.36795004876,1253.7108950292513,1143.924479057409,1039.2434854065275,999.5755102068526,926.8011823893652,864.0503619172122,820.0395067146698,772.1999592564634,713.4788075217762,673.4401821669138,643.5480360391715,618.9872055762787,584.4204680949467,554.4261286244677,515.6643563651724,487.1239897645348,481.91709298469203,459.7141636546755,452.3318723646377,427.6327081997116,417.78181509678274,401.93139153257255,364.06310569045587,335.65278953673004,338.76542221113306,352.57898414537976,335.1854180570041,310.33411842704083,286.7131805283536,276.41006469585915,281.8895144506603,325.5058856999427
226,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Euro area,EMU,25633.653412403342,31005.48786805159,33447.36956293234,33800.460674548056,34388.810010018744,34927.48884943353,35764.44808624962,36315.09817103916,36847.877458550975,34539.49181020248,36362.36708074553,123456789.123,33635.245890954415,33995.71242554754,33350.26413971447,32715.793965690904,34376.41528859249,34401.455429787,33572.6471787952,32674.030096926952,32300.075884131602,31749.888977706716,31706.302076048938,31564.70529800929,29949.769787335932,29162.536813204464,28362.93338200105,27681.164052489185,27291.62486304442,26715.38668396966,26149.856491328766,26431.65279233886,26182.871522272944,24854.099428419988,23975.817727405534,23061.297865646793,22551.986320988395,22053.60349081632,21594.67810814658,21126.79983714738,20879.323210132046,20791.170079168358,20765.832974228117,20418.472664777903,19740.87366430298,19223.21259362031,18722.980309353534,17904.367397384805,18134.16864464648,17667.935161459172,16750.01114295462,16078.319559016862,15581.62859391516,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
227,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Europe & Central Asia,ECS,15986.26008843286,18451.862052498323,21898.568135485843,22207.02829238177,22556.573643514454,22886.113511030497,23453.857410662524,23888.36685568661,24252.735315114172,22847.24881399641,24167.87452232708,123456789.123,21817.79948918737,21826.395424615657,21379.0161937885,20899.335335024465,21956.718151055324,21822.39489578049,21130.41200357552,20414.177799051547,19945.543397776,19388.491442798615,19096.311852124556,18832.863730050285,17706.19001044788,17231.653877204986,16819.2039446495,16357.978087107736,16117.240303647222,15809.64991724453,15656.460944619026,15826.03972899887,15973.235252602186,15701.703576049875,15253.874074652913,14725.753884724216,14375.64520396742,14077.573527148263,13776.875503694913,13502.385609406356,13317.728520316421,13271.536505868742,13295.30915506755,13209.763740189635,12816.564786879899,12500.265143002263,12238.11835181619,11772.483989861305,11921.290980700503,11757.108667634762,11176.81226024208,10759.008091262636,10455.122336048596,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
228,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Europe & Central Asia (excluding high income),ECA,5350.271134911851,4084.3181126531454,7348.820771271583,7445.650654529103,7458.335045888826,7525.441815438004,7778.383067487702,7991.056410361931,8138.489635125232,8017.72843481722,8568.125356979168,123456789.123,7110.458533643867,6878.002428403697,6507.839862573979,6194.282973578341,6601.6768442585635,6358.734945616567,5914.525144083538,5477.337318609794,5109.388104733764,4724.141763700376,4420.7002010798515,4191.470084858145,3768.0112474119287,3680.823023438626,3742.4437989169405,3644.475428033441,3656.0408134670547,3730.8573000088018,4209.463921065877,4490.141119845754,5052.201750241975,5465.979700689717,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
229,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Europe & Central Asia (IDA & IBRD countries),TEC,5349.104673567906,4443.924480753223,7788.967501318172,7923.921089978615,7993.44005151042,8097.107859392775,8407.812824833505,8688.650833292982,8891.148056348895,8734.748485353308,9340.852382921836,123456789.123,7575.650198101176,7357.142514398988,6977.7322384659665,6696.599041457768,7050.791028967076,6767.662592282395,6297.924566534119,5846.937510297183,5487.773943660497,5091.185609933249,4795.753415342597,4563.270494681752,4134.253338742089,4033.7274816857994,4062.5774155026807,3952.1036174650785,3916.742172883699,3932.181079785656,4312.048565254288,4534.5063829865585,5025.870626787607,5461.666598947439,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
230,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,European Union,EUU,21534.671024944306,26229.855457851703,29466.002908593695,29862.1591374535,30484.52788755587,31021.279372765173,31851.783773224677,32452.66782995596,33011.43707372621,31114.573597008213,32828.54884351917,123456789.123,29562.628942607313,29814.907144964363,29208.94452287681,28613.182233213556,29984.875789050544,29889.658320699073,29072.6499579448,28182.439467552234,27748.379737962154,27148.797246382404,27000.428252859743,26765.201799205362,25275.40239532823,24591.74178757208,23904.825161161796,23321.94879610294,22928.42168789466,22375.933207413815,21852.180721187513,22049.729952655754,21860.306445638336,20898.836549589887,20178.15859663058,19433.69016374474,19010.870818077907,18582.251815121537,18197.98175308719,17795.044374692272,17587.073730866658,17504.31302806078,17489.021793464384,17212.85971094303,16645.970437752785,16229.015474749493,15852.763058100065,15193.69858273292,15384.490579775613,15013.280202322954,14253.824941563791,13698.370137887387,13290.289807390049,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
231,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Fragile and conflict affected situations,FCS,1648.7716299788742,1436.2078488128536,1920.3752043451182,1917.4325001356276,1891.182272740282,1896.86595728283,1902.3254503179803,1911.120157469004,1910.2179512520604,1791.2074811171194,1791.8356347956521,123456789.123,1901.1789279134762,1858.2474773640768,1903.6759207083212,1824.3799931255317,1817.494604645313,1772.0830921768575,1711.0963937637603,1655.588129861945,1602.2928080573945,1477.7134484012154,1496.590625668272,1465.351705063191,1392.738444665513,1378.6903204928894,1332.6105106402022,1297.3353896701815,1280.3225651388213,1313.2961153578744,1403.3658862525085,1463.784686943278,1491.1833114180597,1611.2629960183021,1638.1793259936626,1621.9621374852663,1590.1204703681765,1593.5497792453725,1580.6363897236834,1628.3984298577777,1749.051937260585,1808.5301171406056,1924.3515047672515,1854.4450662855077,1796.1280969797028,1860.6679403188546,1826.7743164693497,1742.660635949043,1791.1035994133283,1671.3927865023472,1641.4181129822873,1634.401923996984,1525.649829881647,1373.144866357658,1239.1865739407526,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
232,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Heavily indebted poor countries (HIPC),HPC,740.0157509654704,727.6957249745833,912.4351839150528,938.2906937776412,953.1767609469487,967.8025039711123,985.1108301818414,996.5056952197766,1008.7628986582279,983.0207021357131,993.6641314795796,123456789.123,889.1111540166988,892.1439335585832,883.0076994679077,857.2013922665788,854.3802137357645,832.8239488252098,811.844891723609,788.8906181534543,768.5721079204562,748.6244002202677,741.4255604864919,737.3203424441787,725.7699605522843,724.5180300114623,719.9154270491555,696.7972091630937,681.8625945259076,667.9268603162155,687.1952036934647,703.3909052459051,727.2234330952709,764.9625450207978,767.7519358245603,781.1863158680884,772.8845034812593,768.2227998958248,781.1044440468095,796.4829905472336,813.204000115773,825.6372680018554,815.3921110695778,832.4814583643814,854.1420502032453,862.7427115503259,851.4533463818975,834.9923502567783,835.7870888890797,811.6640247917182,807.7104005899404,819.422042734973,806.638926392791,792.6079426578054,778.2299883498899,766.0728092767457,772.3936393405203,773.8769235859418,763.6369060238613,760.6983328282115,758.7668876538107,723.6905084537033,743.8829958284356
