,scale__biofuel_electricity,scale__hydro_electricity,scale__solar_electricity,scale__wind_electricity,scale__coal_electricity,scale__fossil_electricity,scale__gas_production,scale__greenhouse_gas_emissions,scale__low_carbon_electricity,scale__net_elec_imports,scale__nuclear_electricity,scale__oil_production,remainder__country,remainder__year,remainder__iso_code,remainder__GDP_per_capita
1792,-0.23561391321268338,-0.221307763740627,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20775791434980284,-0.24227582694262953,-0.19236762740023777,-0.2391667000139337,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Dominica,2018,DMA,7586.646141000547
1757,-0.23561391321268338,-0.19282669684841744,-0.11235493349248221,-0.13916823553849894,-0.14963690180635988,-0.19911460738134767,-0.24227582694262953,-0.18673222098970402,-0.21322195909649014,-0.14520706680824935,-0.1699912140743537,-0.29475851772720785,Armenia,2018,ARM,4215.89945615491
564,-0.23438177762537396,-0.14188699130552285,-0.11235493349248221,-0.13500504238146208,-0.11185101219597599,-0.17539383841680137,-0.24227582694262953,-0.15784633278476679,-0.19916597774026176,-0.5030793719955751,-0.19645854896608375,-0.29475851772720785,Bosnia and Herzegovina,2018,BIH,5263.848266192256
1782,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.14938107431365513,0.6391325441579805,-0.15160839864480485,-0.23929054125936303,-0.3448975693892649,-0.19645854896608375,-0.11786053902446209,Turkmenistan,2018,TKM,7089.941804880491
2695,-0.18016781178375937,-0.21641454079438835,-0.11235493349248221,-0.10586269028220399,-0.14963690180635988,-0.2022074200984946,-0.24227582694262953,-0.18687399222015771,-0.22393422682612676,0.03653372767559627,-0.19645854896608375,-0.29475851772720785,Nicaragua,2018,NIC,2052.133383357767
666,1.4807509599093422,-0.17990356958014614,0.721416574671388,-0.036753683875392,0.6310442487435736,0.9126963356344423,-0.24227582694262953,0.819808072423809,0.7297052836023893,0.014096592554133851,1.573788250002893,-0.29475851772720785,South Korea,2018,KOR,31053.63792891005
579,-0.23561391321268338,-0.11428419519853561,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20786837194684382,-0.24227582694262953,-0.19172965686319624,-0.18634840883832665,-0.08799237224852016,-0.19645854896608375,-0.29475851772720785,Albania,2018,ALB,4431.53918098494
2661,-0.21959615057766088,0.8385141395126506,-0.10509685725166505,-0.1187685890690183,0.12255784422720457,0.1344949500816139,-0.10387353453287002,0.12842522430882616,0.28833508489227544,0.19583738703797945,-0.19645854896608375,-0.11926132587808844,Vietnam,2018,VNM,3090.7722405425106
523,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20761984235350164,-0.24227582694262953,-0.19226129897739752,-0.23929054125936303,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Comoros,2018,COM,1383.377789229767
506,-0.23561391321268338,-0.19508510743898913,-0.1141694525526865,-0.1333397651186473,-0.1446052756125373,-0.2035881400615066,-0.24227582694262953,-0.18779550521810662,-0.22535840114856398,-0.008340542567328572,-0.19645854896608375,-0.29475851772720785,Montenegro,2018,MNE,7381.774879616438
1622,0.15374093237709416,-0.06610476926633972,-0.022536240012369972,0.3862267408795537,-0.11064991433035383,-0.1277866140921473,-0.24227582694262953,-0.12265162482464075,-0.05718198985554084,-0.2843173045613164,-0.19645854896608375,-0.29475851772720785,Portugal,2018,PRT,21057.617478423217
1947,-0.23561391321268338,-0.16007974328512806,-0.10691137631186934,-0.13875191622279526,-0.14963690180635988,-0.20786837194684382,-0.24227582694262953,-0.19204864213171702,-0.20839215052474647,0.3259727707424615,-0.19645854896608375,-0.29475851772720785,Nepal,2018,NPL,1006.6066642022226
672,-0.18879276089492533,0.104530697576854,-0.10509685725166505,-0.05382277581924316,-0.14470266192596612,-0.18804123327799135,-0.24227582694262953,-0.17425635270978018,-0.014828283918711745,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,New Zealand,2018,NZL,40365.19570312364
1602,-0.22452469292689856,-0.2117722523582132,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.19922506497838866,-0.24227582694262953,-0.18449932411005857,-0.2314266221746009,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Papua New Guinea,2018,PNG,2536.094180948512
1904,-0.024918727782772127,0.03527277279932243,-0.11054041443227791,-0.13583768101286944,-0.14963690180635988,-0.18928388124470216,-0.24227582694262953,-0.1737247105955789,-0.10120755260566583,-0.0027312587869629647,-0.19645854896608375,0.09728791889228063,Ecuador,2018,ECU,5976.245345265578
509,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20701232556977636,-0.24227582694262953,-0.19169421405558282,-0.23929054125936303,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Gambia,2018,GMB,645.9383087222182
1637,-0.23561391321268338,-0.2215586982506905,-0.11326219302258435,-0.13583768101286944,-0.14963690180635988,-0.20684663917421492,-0.24227582694262953,-0.19155244282512915,-0.23873325565493106,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Cape Verde,2018,CPV,3172.960459146951
2669,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20604582159566798,-0.24227582694262953,-0.19133978597944862,-0.23929054125936303,0.5649282597860362,-0.19645854896608375,-0.29475851772720785,Macao,2018,MAC,80477.27829027364
499,6.187508903431336,4.658741120719682,0.197927825802451,1.8641603116276417,-0.07601284885416858,0.03152085524017827,0.11824985140133219,0.072035717395875,2.9028714583961817,3.9383515252979104,0.009568757901646558,1.6935988389157015,Brazil,2018,BRA,8553.87618653936
9,-0.0680434733386019,-0.221307763740627,-0.10781863584197149,-0.11044220275494455,-0.14963690180635988,-0.19276329555149246,-0.24227582694262953,-0.17780063347112218,-0.22603952799842528,0.256417651865928,-0.19645854896608375,-0.29475851772720785,Estonia,2019,EST,20269.575137378968
687,-0.21959615057766088,-0.21440706471388019,-0.11326219302258435,-0.13916823553849894,-0.14963690180635988,-0.20670856717791372,-0.24227582694262953,-0.1913043431718352,-0.234894177046622,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Fiji,2019,FJI,5679.0507253517
795,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20764745675276192,-0.24227582694262953,-0.19226129897739752,-0.23929054125936303,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Guinea-Bissau,2019,GNB,633.725743772769
153,-0.05941852422743596,0.2210897775013592,-0.02979431625318712,-0.01926827261583716,-0.09500317997278936,0.03083049525867226,0.22615366358174332,-0.005903016546035449,0.06777382678264796,0.07131128711386303,-0.07011185029871972,-0.29475851772720785,Pakistan,2019,PAK,1452.8515733008492
49,-0.09884686302133747,0.44316681890757453,-0.10237507866135862,-0.1366703196442768,-0.1310685780459307,-0.14198041531191077,-0.061482853518799604,-0.13495027906649745,0.09681459883582462,0.21154338162300315,-0.19645854896608375,0.36503640954701744,Colombia,2019,COL,6403.877095731345
1119,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20742654155867998,-0.24227582694262953,-0.19208408493933044,-0.23929054125936303,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,American Samoa,2019,ASM,13288.356556511633
789,-0.23561391321268338,-0.2215586982506905,-0.09511700242054148,-0.13916823553849894,-0.14963690180635988,0.717876748853448,1.3502761215174277,0.4859368247053932,-0.2379902081823551,0.04775229523632748,-0.19645854896608375,7.575960038557522,Saudi Arabia,2019,SAU,18955.546350972236
693,-0.19618557441878184,-0.08956714595727888,-0.10600411678176719,-0.13916823553849894,-0.1462608429408273,-0.17249432649447616,0.022531963037072958,-0.16550197922926546,-0.171611300632237,-0.12950107222322566,-0.19645854896608375,-0.29475851772720785,Myanmar,2019,MMR,1577.8027114630877
1120,-0.18509635413299705,-0.21239958863337202,0.3222223814264446,0.1364351514573417,0.5228480545241496,0.3675880942373012,-0.24227582694262953,0.4146613385948057,-0.07724427161509145,-0.5659033503356697,-0.007008151846331735,-0.29475851772720785,South Africa,2019,ZAF,6189.289244677932
1065,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20701232556977636,-0.24227582694262953,-0.19169421405558282,-0.23929054125936303,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Liberia,2019,LBR,644.1620652139275
14,-0.23561391321268338,-0.221307763740627,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20753699915572094,-0.24227582694262953,-0.1921904133621707,-0.2391667000139337,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Saint Vincent and the Grenadines,2019,VCT,8213.164718654
83,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20778552874906311,-0.24227582694262953,-0.1924030702078512,-0.23929054125936303,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Nauru,2019,NRU,7387.076031850393
3125,-0.2048105235299478,-0.16534936799646197,-0.08695166664962217,-0.13875191622279526,-0.13509387900098876,-0.193978329118943,-0.24227582694262953,-0.1776234194330551,-0.17204474499123965,-0.021802823640206023,-0.11538492313983692,-0.29475851772720785,Slovenia,2019,SVN,24125.392036310725
66,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20778552874906311,-0.24227582694262953,-0.1924030702078512,-0.23929054125936303,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Kiribati,2019,KIR,1424.7975553694375
3294,-0.22575682851420797,-0.2115213178481497,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.19914222178060795,-0.24227582694262953,-0.1844284384948317,-0.23136470155188624,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Papua New Guinea,2019,PNG,2590.5051530441397
3295,0.15004452561516585,-0.16547483525149376,-0.09330248336033718,-0.12542969812027727,-0.13973595994109608,-0.1931498971411358,-0.24227582694262953,-0.17492976605443517,-0.18684377382004397,-0.10369836683354386,-0.19645854896608375,-0.29475851772720785,Guatemala,2019,GTM,4263.078053089987
619,-0.23561391321268338,-0.2215586982506905,-0.11235493349248221,-0.13750295827568418,-0.14963690180635988,-0.013324929158451768,0.017842424101121756,-0.07012538394155238,-0.23891901752307504,0.014096592554133851,-0.19645854896608375,1.732893828465866,Kuwait,2019,KWT,25773.456696292847
768,-0.12102530359290707,-0.19508510743898913,-0.1141694525526865,-0.13292344580294363,-0.14963690180635988,-0.19889369218726577,-0.24227582694262953,-0.18591703641459537,-0.21953786261338573,0.13974454923432342,-0.19645854896608375,-0.29475851772720785,Latvia,2019,LVA,16069.840432320272
126,-0.23561391321268338,-0.20110753568051362,-0.1141694525526865,-0.12667865606738835,-0.14476758613491866,-0.2037262120578078,-0.24227582694262953,-0.1879727192561737,-0.2273398610754332,0.04214301145596188,-0.19645854896608375,-0.29475851772720785,Montenegro,2019,MNE,7684.149869302499
1077,-0.23561391321268338,-0.21591267177426132,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.205245004017121,-0.24227582694262953,-0.1900638449053655,-0.23650411323720322,0.014096592554133851,-0.19645854896608375,-0.1901785922645439,Equatorial Guinea,2019,GNQ,6472.070860742692
642,-0.23561391321268338,-0.2215586982506905,-0.11235493349248221,-0.13916823553849894,-0.07640239410788388,-0.11199117771528994,-0.24227582694262953,-0.10578084840065285,-0.2391667000139337,1.402955256572658,-0.19645854896608375,-0.29475851772720785,Hong Kong,2019,HKG,44192.38023222747
2948,-0.1271859815294542,-0.14841128856717437,-0.10691137631186934,-0.07796929613005699,-0.14431311667225083,-0.19596656586568031,-0.24227582694262953,-0.18177022792382522,-0.18758682129261992,0.701794784026957,-0.19645854896608375,-0.29475851772720785,Croatia,2019,HRV,14071.911469477463
102,-0.22452469292689856,-0.21089398157299089,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.2003572553480585,-0.24227582694262953,-0.18726386310390533,-0.23347000272418478,0.011852879041987608,-0.19645854896608375,-0.05114320127726481,Congo,2019,COG,1731.7998799686943
645,-0.23438177762537396,0.20339889454188095,-0.06789921651747716,-0.10919324480783349,-0.1475593271198783,0.5580722203344379,3.0947058019511378,0.31719361765790083,0.017803884251915373,-0.3931374099004091,-0.1071661191471418,1.9442521365364687,Iran,2019,IRN,5017.117217375022
1092,0.40016804983897863,-0.2177946805997377,0.2714158477407246,0.26715941658829934,-0.1493447428660734,-0.12690295331581963,-0.24227582694262953,-0.13154776953560918,0.1507474612202956,-0.19344690731939357,0.4097827218171228,-0.29475851772720785,Belgium,2019,BEL,43098.484719888904
3325,-0.193721303244163,-0.17099539447289117,-0.10328233819146078,-0.13916823553849894,-0.13853486207547389,-0.19696068423904894,-0.24227582694262953,-0.18056517246496895,-0.21148818166047959,0.3573847599125089,-0.19645854896608375,-0.29475851772720785,Cambodia,2019,KHM,1465.9695353876245
3183,-0.1826320829583782,-0.2215586982506905,-0.0769718118184986,-0.13916823553849894,-0.14963690180635988,-0.06728346531296109,-0.24227582694262953,-0.10244922448499139,-0.23408920895133137,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Singapore,2019,SGP,61340.1661723862
3252,-0.23438177762537396,-0.2187984186399918,-0.11326219302258435,-0.13916823553849894,-0.14963690180635988,-0.20753699915572094,-0.24227582694262953,-0.19215497055455727,-0.23780444631421113,0.02531516011486506,-0.19645854896608375,-0.29475851772720785,Burundi,2019,BDI,270.13728306889897
212,-0.23561391321268338,-0.2165400080494201,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20759222795424143,-0.24227582694262953,-0.1921904133621707,-0.23681371635077655,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Greenland,2019,GRL,47908.106718778996
970,-0.1271859815294542,-0.11980475441993306,-0.07606455228839647,0.058583439420752274,-0.14963690180635988,-0.20267686488591868,-0.24227582694262953,-0.18744107714197242,-0.15161093949540105,-0.32358229102387553,-0.19645854896608375,-0.29475851772720785,Uruguay,2019,URY,16192.159214979101
959,-0.23561391321268338,-0.2215586982506905,-0.11054041443227791,-0.13916823553849894,-0.14963690180635988,-0.20651526638309206,-0.24227582694262953,-0.19126890036422176,-0.2390428587685044,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Seychelles,2019,SYC,16992.0323979001
951,-0.23561391321268338,-0.2215586982506905,-0.11326219302258435,-0.13916823553849894,-0.14963690180635988,-0.20734369836089928,-0.24227582694262953,-0.19201319932410357,-0.23922862063664838,0.13637897896610404,-0.19645854896608375,-0.29475851772720785,Benin,2019,BEN,1153.7262099808256
842,-0.21959615057766088,-0.21955122217018233,-0.10600411678176719,-0.1279276140144994,-0.14963690180635988,-0.19792718821315738,-0.24227582694262953,-0.1843575528796049,-0.23526570078290998,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Jamaica,2019,JAM,5307.5099813442885
3210,-0.2269889641015174,-0.15757039818449287,-0.0833226285292136,-0.1087769254921298,-0.14648807767216124,-0.19640839625384413,-0.24227582694262953,-0.18177022792382522,-0.20065207268541368,-0.025168393908425384,-0.19645854896608375,-0.29475851772720785,Panama,2019,PAN,15122.517274072034
352,-0.23561391321268338,-0.17827249526473327,-0.11326219302258435,-0.13916823553849894,-0.14963690180635988,-0.18975332603212627,-0.24227582694262953,-0.1794310026213395,-0.21786600580008983,-0.11828250466249443,-0.19645854896608375,-0.29475851772720785,Cote d'Ivoire,2019,CIV,2289.3765210631304
381,-0.027382998957390974,-0.1668549750568431,-0.06064114027666001,-0.13875191622279526,-0.14204076935891158,-0.19058175800993346,-0.24227582694262953,-0.17574495062954384,-0.10349861564610834,0.20481224108656443,0.016394544268461157,-0.29475851772720785,Slovakia,2019,SVK,18242.495000377905
391,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13875191622279526,-0.14963690180635988,-0.20728846956237879,-0.24227582694262953,-0.19194231370887677,-0.23922862063664838,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Saint Kitts and Nevis,2019,KNA,22137.64543198382
330,-0.12102530359290707,-0.09872625557459737,-0.11235493349248221,-0.13916823553849894,-0.14963690180635988,-0.19251476595815029,-0.24227582694262953,-0.17840316120055033,-0.1727877924638156,0.014096592554133851,-0.19645854896608375,-0.24448704994120551,Sudan,2019,SDN,1950.04223632813
3162,-0.21836401499035143,-0.034236086488272664,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.19778911621685613,-0.24227582694262953,-0.18382591076540358,-0.14597616282836676,-0.2652457397080733,-0.19645854896608375,-0.29475851772720785,Mozambique,2019,MOZ,600.4039410514138
496,-0.23561391321268338,-0.2215586982506905,-0.11054041443227791,-0.13916823553849894,-0.14963690180635988,-0.20516216081934027,-0.24227582694262953,-0.19002840209775207,-0.2390428587685044,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Barbados,2019,BRB,17168.145686849086
3012,-0.04832930394165115,0.08784355265762993,-0.11054041443227791,-0.13542136169716576,-0.14963690180635988,-0.19132734678995997,-0.24227582694262953,-0.17524875132295595,-0.0763773828970862,-0.1900813370511742,-0.19645854896608375,0.10771964668504154,Ecuador,2019,ECU,5863.910566299076
922,-0.23561391321268338,-0.221307763740627,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20767507115202216,-0.24227582694262953,-0.19229674178501097,-0.2391667000139337,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Dominica,2019,DMA,7936.304818200302
910,-0.17523926943452167,2.2215396917277426,0.0019597673003879127,-0.12542969812027727,0.42685761158780494,1.644477916030807,9.487045984408427,1.2117346390130068,2.1928895983498626,-2.053485408888628,2.527448116680704,7.813890738218659,Russia,2019,RUS,9958.4609375
444,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20643242318531135,-0.24227582694262953,-0.19119801474899492,-0.23929054125936303,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,East Timor,2019,TLS,1530.8110924534144
422,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20703993996903663,-0.24227582694262953,-0.19172965686319624,-0.23929054125936303,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Gambia,2019,GMB,668.6352484337109
882,-0.1813999473710688,-0.21867295138496,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20775791434980284,-0.24227582694262953,-0.19197775651649016,-0.23514185953748065,0.13076969518573844,-0.19645854896608375,-0.29475851772720785,Eswatini,2019,SWZ,3766.062999351576
3178,0.16359801707556954,-0.02582978040114474,1.2331109496489971,0.6818134550291712,0.3047676366525352,0.3346165015205744,1.851242959947855,0.32293535249127475,0.09142750465964895,0.014096592554133851,-0.19645854896608375,-0.02487966373258097,Australia,2019,AUS,58870.021693753064
927,0.33856127047350754,0.290724104043986,0.04006466756467795,0.17098965466074773,-0.14476758613491866,-0.16307781634673427,-0.24227582694262953,-0.15217548356661958,0.09904374125355246,0.3652377572050207,-0.19645854896608375,-0.29475851772720785,Austria,2019,AUT,46647.08096343347
3269,-0.23438177762537396,-0.2215586982506905,-0.09602426195064362,-0.13916823553849894,-0.14963690180635988,-0.20273209368443915,-0.24227582694262953,-0.18917777471503,-0.2379902081823551,0.0858954249428136,-0.19645854896608375,-0.29475851772720785,Malta,2019,MLT,28375.270933244326
318,0.38415028720395616,-0.19633977998930674,0.09812927749121514,-0.11002588343924087,-0.028455865796425946,-0.08238854170831246,-0.24227582694262953,-0.062186195036146336,0.010435330148870514,-1.4555357579016546,0.22492928286277644,-0.29475851772720785,Czechia,2019,CZE,20206.425638490462
832,-0.23561391321268338,-0.05267977297794139,-0.1141694525526865,-0.13875191622279526,-0.14963690180635988,-0.20786837194684382,-0.24227582694262953,-0.19052460140433997,-0.11860724758848598,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Iceland,2019,ISL,57806.0637541946
563,-0.23561391321268338,-0.08304284869562735,-0.11326219302258435,-0.13916823553849894,-0.14963690180635988,-0.20778552874906311,-0.24227582694262953,-0.1914815572099023,-0.17086825315966106,0.02980258713915755,-0.19645854896608375,-0.29475851772720785,Democratic Republic of Congo,2019,COD,494.81922694700273
218,-0.036007948068556915,0.10716550993252098,-0.028887056723084982,-0.13916823553849894,0.0984060384968561,0.2055191849789516,0.8529772389916859,0.1613870353893067,-0.061206830331993894,-0.17213162895400425,-0.19645854896608375,0.13742800120570065,Malaysia,2019,MYS,11114.541985985607
1024,0.4962746256491136,-0.221307763740627,-0.027072537662880695,0.5331874593229551,-0.13889194522471293,-0.19008469882324916,-0.1963891254569059,-0.17099561440934555,-0.09643966465663682,0.6658953678326172,-0.19645854896608375,-0.2238072044380601,Denmark,2019,DNK,57203.02779434472
3062,-0.2146676082284232,-0.06685757279653029,-0.10328233819146078,-0.13916823553849894,-0.14541682822444418,-0.2022074200984946,-0.24227582694262953,-0.18556260833846114,-0.16114671539345907,-0.07340823441956959,-0.19645854896608375,-0.29475851772720785,Zambia,2019,ZMB,1310.6222242771755
3057,-0.16907859149797455,-0.21867295138496,-0.11144767396238006,-0.1087769254921298,-0.14963690180635988,-0.20187604730737171,-0.24227582694262953,-0.1864841213364101,-0.224986877412276,0.06233643306527805,-0.19645854896608375,-0.29475851772720785,Nicaragua,2019,NIC,1947.407614871635
3247,-0.22329255733958914,-0.2215586982506905,0.12262528480397303,-0.1312581685401289,-0.08341420867475924,-0.017826076237870945,-0.24227582694262953,-0.04854071410497965,-0.22133356067211093,-0.6937950205280056,-0.19645854896608375,-0.29475851772720785,Israel,2019,ISR,39591.36875785157
1001,-0.23561391321268338,-0.15656666014423878,-0.11235493349248221,-0.13916823553849894,-0.14963690180635988,-0.20786837194684382,-0.24227582694262953,-0.19204864213171702,-0.20709181744773855,0.28446407076775604,-0.19645854896608375,-0.29475851772720785,Albania,2019,ALB,4543.386520186427
260,-0.23561391321268338,-0.2215586982506905,-0.11326219302258435,-0.13625400032857313,-0.14963690180635988,-0.2068190247749547,-0.24227582694262953,-0.1915170000175157,-0.23879517627764574,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Cape Verde,2019,CPV,3318.9327814305498
3224,1.3686266214641847,-0.18705520311695648,1.0652679365801005,-0.027594658929910882,0.5957579411778628,0.8519722716611742,-0.24227582694262953,0.7673172743483341,0.8170752822527779,0.014096592554133851,1.735378294605035,-0.29475851772720785,South Korea,2019,KOR,31640.214629714123
553,-0.23561391321268338,-0.21930028766011883,-0.11326219302258435,-0.13916823553849894,-0.14963690180635988,-0.20781314314832336,-0.24227582694262953,-0.19243851301546464,-0.23811404942778447,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Sierra Leone,2019,SLE,630.896017541675
2938,-0.23561391321268338,-0.22068042746546818,-0.0914879643001329,-0.1183522697533146,-0.14963690180635988,-0.15338516220638995,-0.24227582694262953,-0.15812987524567412,-0.23421305019676072,-0.0038531155430360864,-0.19645854896608375,-0.26818612613667236,Tunisia,2019,TUN,4090.4334019466755
3238,0.5837562523480826,0.07379122009407278,0.5181904399285077,0.5594155762122874,-0.055009867258018756,0.47752101769231736,0.2061160216571244,0.3061000188749003,0.19341077027069797,0.10608884655212977,-0.04489823127028213,1.0487006475301712,Mexico,2019,MEX,10013.703192483548
282,-0.23561391321268338,-0.2215586982506905,-0.11326219302258435,-0.13916823553849894,-0.14963690180635988,-0.12107631507190895,-0.009217347467584167,-0.13785658929079792,-0.23922862063664838,0.03653372767559627,-0.19645854896608375,-0.29475851772720785,Bahrain,2019,BHR,23414.21907435334
983,-0.23561391321268338,-0.2215586982506905,-0.11326219302258435,-0.13916823553849894,-0.14963690180635988,-0.20618389359196918,-0.24227582694262953,-0.190949915095701,-0.23922862063664838,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,United States Virgin Islands,2019,VIR,36273.09509995076
2990,-0.21959615057766088,0.6133004167306414,0.362141800750939,-0.10919324480783349,0.21127677576086373,0.21954729980315366,-0.10124578799802902,0.21412593311807557,0.21050086213994482,0.15432868706327396,-0.19645854896608375,-0.13294696479958557,Vietnam,2019,VNM,3288.353072866647
829,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.2020693481021934,-0.24227582694262953,-0.18726386310390533,-0.23929054125936303,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Bahamas,2019,BHS,31082.806096024295
283,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.14938107431365513,0.6627235183652632,-0.15160839864480485,-0.23929054125936303,-0.3448975693892649,-0.19645854896608375,-0.12204709209480544,Turkmenistan,2019,TKM,7422.362517768053
3227,-0.23561391321268338,-0.2152853354991025,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20786837194684382,-0.24227582694262953,-0.19243851301546464,-0.2361945101236299,0.07467685738208239,-0.19645854896608375,-0.29475851772720785,Lesotho,2019,LSO,1074.622500643096
549,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13875191622279526,-0.14963690180635988,-0.20703993996903663,-0.24227582694262953,-0.19172965686319624,-0.23922862063664838,0.014096592554133851,-0.19645854896608375,-0.2005276347221949,Chad,2019,TCD,652.7032137634691
950,-0.18386421854568763,0.09637532599978961,-0.10237507866135862,-0.04632902813657679,-0.144215730358822,-0.18602538213199385,-0.24227582694262953,-0.17273231198240313,-0.01693358509101029,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,New Zealand,2019,NZL,40599.03154829069
1211,-0.23561391321268338,-0.15932693975493747,-0.07969359040880503,-0.13916823553849894,-0.14963690180635988,0.023678365850270045,-0.08514260189929528,-0.034753461943359286,-0.20622492872973328,3.8732838334456696,-0.19645854896608375,3.0174944106939185,Iraq,2019,IRQ,4854.386633476065
2094,-0.22329255733958914,-0.21766921334470596,-0.08785892617972432,-0.13833559690709157,-0.1492473565526446,-0.19557996427603694,-0.24227582694262953,-0.1825854124989339,-0.23483225642390734,0.04999600874847372,-0.19645854896608375,-0.29475851772720785,Senegal,2019,SEN,1409.970816037481
1487,0.7106662178409531,-0.1969671162644655,-0.04975402591543429,0.4898902504897717,0.233870400476351,0.17205053307554058,-0.1851760696326608,0.19523491666012274,-0.0816406358278325,1.2055084675037884,-0.19645854896608375,-0.29475851772720785,Poland,2019,POL,15053.232367678449
1473,-0.2048105235299478,-0.08517579203116728,-0.11235493349248221,-0.13916823553849894,-0.14963690180635988,-0.19610463786198148,-0.24227582694262953,-0.18343603988165597,-0.1703109675552291,0.014096592554133851,-0.19645854896608375,0.6820021299651056,Angola,2019,AGO,2569.6913465294538
1469,-0.23314964203806451,-0.20524795509656169,-0.09874604054095006,-0.13916823553849894,-0.14963690180635988,-0.20728846956237879,-0.24227582694262953,-0.19180054247842307,-0.23006436847487832,0.011852879041987608,-0.19645854896608375,-0.29475851772720785,Malawi,2019,MWI,396.31683784120287
2615,-0.18509635413299705,-0.13987951522501468,0.15165758976724164,-0.055071733766354214,-0.004855915842174131,-0.04828475862191584,0.035706515593159564,-0.03400916298347747,0.3481504064346394,-0.43913353689940704,0.9597460805147559,-0.29475851772720785,Ukraine,2019,UKR,2425.63452148438
2614,-0.23561391321268338,-0.2215586982506905,-0.11235493349248221,-0.13916823553849894,-0.14963690180635988,-0.2059905927971475,-0.24227582694262953,-0.19077270105763391,-0.2391667000139337,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Cayman Islands,2019,CYM,82139.89611388367
2031,-0.23561391321268338,-0.22105682923056347,-0.11235493349248221,-0.13916823553849894,-0.14963690180635988,-0.20761984235350164,-0.24227582694262953,-0.19226129897739752,-0.23891901752307504,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Samoa,2019,WSM,4421.345614839436
