,scale__biofuel_electricity,scale__hydro_electricity,scale__solar_electricity,scale__wind_electricity,scale__coal_electricity,scale__fossil_electricity,scale__gas_production,scale__greenhouse_gas_emissions,scale__low_carbon_electricity,scale__net_elec_imports,scale__nuclear_electricity,scale__oil_production,scale__primary_energy_consumption,scale__hydro_consumption,scale__per_capita_electricity,scale__biofuel_elec_per_capita,scale__hydro_elec_per_capita,scale__solar_elec_per_capita,scale__wind_elec_per_capita,remainder__country,remainder__year,remainder__iso_code,remainder__GDP_per_capita
112,0.0,0.013777531665609829,0.0,0.0,6.9280821804276e-05,0.00022580054775702926,0.0,0.0002814659937264199,0.006367031337679372,0.5200306556120672,0.0,0.0,0.0016280302141073624,0.0,0.03800299220897682,0.0,0.04875820598373357,0.0,0.0,Tajikistan,2018,TJK,1116.279796270831
131,0.0,0.007452391784309098,0.0,0.00012187311193915679,0.0,0.00035382353727199975,0.0,0.0002641436770112005,0.0034719567092637736,0.543092036508047,0.0,0.0,0.0016697512157944048,0.0,0.05627016589920923,0.0,0.06381855350904148,0.0,0.006586296717560209,Georgia,2018,GEO,4539.087522304759
434,0.00017595490846519652,0.005946766381942059,0.0007948014663001425,0.0008997865924018595,7.864562604924436e-05,0.0003378206635826284,0.0,0.000329102364693273,0.0030558771431025947,0.5345223994983627,0.0,0.0,0.0029654543552157463,0.0,0.04548943575151806,0.0028523156811934933,0.04612116465093973,0.05770390042975936,0.043992054417161246,Panama,2018,PAN,14922.129999715798
2495,0.0,9.828177877762738e-05,0.00030550468058247114,0.0,0.0,0.00025247200390598145,0.0,0.00021434201645494503,8.038377500878575e-05,0.5425346617431895,0.0,0.0,0.0004361614450587536,0.0,0.0014408468200108457,0.0,0.00015580917189489185,0.00453332389179741,0.0,Burkina Faso,2018,BFA,696.04456847617
139,0.0,0.0,3.027523861628092e-05,0.0,0.0,0.005711230029058196,0.014114691687147848,0.0034536152422009574,3.4615022731056063e-06,0.5399568034557235,0.0,0.0732677895133259,0.004191028761095266,0.0,0.08832721751324968,0.0,0.0,0.0014272311336988972,0.0,Libya,2018,LBY,10595.322463663126
2506,0.000999824045091535,0.007406996043534212,6.0856287723635385e-05,0.0,0.0,0.0005085179829359224,0.0,0.0003832346044283334,0.0034894390439764284,0.5366829234306416,0.0,0.0987944326841293,0.002260399113241232,0.0,0.0073113730740109305,0.0021528905998972094,0.007651117794121841,0.00059154427259144,0.0,Angola,2018,AGO,2677.177815897741
2268,0.0,0.007891217278466325,3.027523861628092e-05,0.0,0.0,5.31651025902447e-06,0.0,5.844116601797117e-05,0.00365027652333285,0.5373092733226503,0.0,0.0,0.0008839942661231159,0.0,0.0021409256849732475,0.0,0.0029271784484579413,0.00010621727913854738,0.0,Democratic Republic of Congo,2018,COD,489.38235401142776
3289,0.0017648453862445632,0.0027539326141084366,0.00021376153326040773,0.0,0.0,5.510322840373523e-05,0.0,8.225935150139773e-05,0.0014020482792854716,0.5352887898000418,0.0,0.0,0.0008015570378307112,0.0,0.0018530444515140307,0.0028618208918113363,0.002142938868450193,0.0015585005300232985,0.0,Uganda,2018,UGA,896.16253506792
2265,0.0,0.0,0.0,0.0,0.0,7.99965874760906e-05,0.0,6.926761396498325e-05,0.0,0.5366829234306416,0.0,0.0,4.930020281453531e-05,0.0,0.006350605518178216,0.0,0.0,0.0,0.0,East Timor,2018,TLS,1257.6468073746132
2260,0.0,6.0451994798556025e-05,0.00018318048415305325,0.0004574436329230678,0.0010694419151668977,0.0010152756497660142,0.0,0.0010133338749444359,0.00015380958080193498,0.5481084093917648,0.0,0.0,0.001623531562037112,0.0,0.034613878957274226,0.0,0.0006179647557253064,0.01752991856028164,0.029447596642566076,Mongolia,2018,MNG,4242.300150554398
2257,0.015594077322472383,0.04535026937454278,0.02385291249324541,0.030429992438986028,0.020857273284785063,0.03664478487061295,0.0,0.030560875611929782,0.034184922332455334,0.5322929004389326,0.0,0.0,0.040364461700005135,0.04568488171736153,0.0653439095620268,0.012673970602522231,0.017691202831433616,0.08707404120879146,0.07482173326046455,Turkey,2018,TUR,11938.782874409177
154,0.0,0.00014367751955251298,0.000427828877011889,0.00015237952293769416,0.0,0.00022402245068043244,0.0,0.0001926891205609209,0.00015031311385940406,0.5380756636243293,0.0,0.0,0.0003931388029249889,0.0,0.0070468735094575624,0.0,0.0010873548867456199,0.030303725027961772,0.007272042543323189,Mauritania,2018,MRT,1628.03720022383
2253,0.0,7.490297227856128e-06,0.0,0.0,0.0,1.4206995642008534e-05,0.0,1.2970084640520463e-05,3.4615022731056063e-06,0.5366829234306416,0.0,0.0,1.5206357429338583e-05,0.0,0.007582888920018147,0.0,0.0011563763775033064,0.0,0.0,Sao Tome and Principe,2018,STP,1665.3957164141239
2223,0.0024710189319242814,0.0013315327364953535,0.0007030583189780792,0.0007625077429084414,0.0005131725430157768,0.0029729605310991046,0.0,0.0023406563932481163,0.001017436915607071,0.5366829234306416,0.0,0.0,0.002578296247606486,0.0,0.03247099263121451,0.015451076304702042,0.003995740621236287,0.0197494806770062,0.014424545427073837,Dominican Republic,2018,DOM,7894.955016971247
213,0.0,0.0,0.0,1.5100673444275996e-05,0.0,8.533087870588103e-05,0.0,7.359819314378808e-05,3.4615022731056063e-06,0.5366829234306416,0.0,0.0,0.00010625268130795837,0.0,0.08461824018166371,0.0,0.0,0.0,0.03011750323050573,Seychelles,2018,SYC,16628.130425476218
2543,0.0,0.0022167496816056236,3.027523861628092e-05,0.0,0.0,0.0011753043866597275,0.0,0.0007968049160041946,0.0010279263164346638,0.5293666829234306,0.0,0.0,0.0013019807001021118,0.0,0.00667077233101771,0.0,0.0028089815896391837,0.00036228504520797837,0.0,Cote d'Ivoire,2018,CIV,2210.325814789066
3265,0.0003524982948851261,1.50562540236704e-05,0.004372784211860615,0.0010828250583930837,0.0,0.003029859637550203,0.0,0.001905433185778231,0.000776180696572438,0.5373092733226503,0.0,0.0,0.002692817771120727,0.0,0.03278996632005043,0.002271705732620247,4.6728820176919426e-05,0.12638182994900185,0.021081373338941462,Jordan,2018,JOR,3929.6871423725615
135,0.00011710711299188666,0.007444825827513284,0.0006724772698707246,0.0011438378803901585,0.00011797780387811151,0.05238805638680113,0.24073883755417275,0.032639553617756105,0.0061957044574953565,0.510833971991918,0.008512250714996197,0.2923690019397267,0.0709721485961229,0.0074985525856709825,0.06496649060483674,9.26361984797287e-05,0.0028090060306769876,0.0023756987437611216,0.002720590968795801,Iran,2018,IRN,5211.111643088148
439,0.0031771924776040003,0.0003252604826520555,0.00027492363147511666,0.001738712894861637,0.0,9.777755824205874e-05,0.0,9.741637862721464e-05,0.0007691877626873762,0.6037762140319096,0.0,0.0,0.0016090308307446805,0.0003283888328898398,0.017026892796004348,0.07435922305834192,0.003654103794815982,0.02892724523129252,0.12310066186584545,Lithuania,2018,LTU,16443.585287577593
548,0.000882128454144915,0.0,3.027523861628092e-05,0.0,0.0,0.0001777919266889153,0.0,0.00015804448713048225,5.590850641106934e-05,0.5366829234306416,0.0,0.0,0.00021634406014388164,0.0,0.026297395072485834,0.07562856472626638,0.0,0.011767931607535196,0.0,Guyana,2018,GUY,6127.70538051386
1863,0.0014706064088780139,0.009283353328896151,0.00021376153326040773,0.0,0.00015730998170697868,0.0017407392570175137,0.018167022101476662,0.0012926562319773474,0.004402016915976997,0.5267191527903574,0.0,0.0,0.004176710716181322,0.0,0.007567289268866949,0.001880011845076632,0.005694221661329734,0.0012284781744753314,0.0,Myanmar,2018,MMR,1488.5305191382492
1647,0.009591602184194777,0.002716102830129365,0.0017733950377354854,1.5100673444275996e-05,0.0005637424859386059,0.0010526156883745473,0.0,0.0010371520604278625,0.007220169271656914,0.5623214658956316,0.018334221017064407,0.0,0.004363279180211501,0.0027362086989248264,0.0868690775183154,0.11852241184105278,0.01610930554166388,0.0984390127469055,0.000570181504310804,Slovakia,2018,SVK,17818.234107216696
524,0.0009409762496182249,0.0001361115627566987,0.0001525994350456988,0.0004574436329230678,0.0,0.0006187600016849249,0.0,0.0005088214006136734,0.00024122125436520784,0.5366829234306416,0.0,0.0,0.0007918974955681939,0.0,0.026409245995865603,0.022536022668976804,0.0015645905909009257,0.01643816393310475,0.033135654469076674,Jamaica,2018,JAM,5264.196092120409
1880,0.003530279250443859,0.016894705865485308,6.0856287723635385e-05,0.0,0.002011541222210716,0.0019096584792942111,0.0,0.0020548381674469975,0.008024356668439024,0.3491952901832369,0.0,0.0,0.0028837478724372903,0.0,0.08443980581575616,0.03344523210516375,0.07681461098144773,0.0026021846740391383,0.0,Laos,2018,LAO,2467.9557615097433
1773,0.0,0.0,0.0,0.0,0.0,5.6881325480332044e-05,0.0,4.76147180709591e-05,0.0,0.5366829234306416,0.0,0.0,0.00012532057206257277,0.0,0.001165484484678675,0.0,0.0,0.0,0.0,Liberia,2018,LBR,673.4113919576449
628,0.00011710711299188666,0.0006732944952595118,0.0,0.0,0.0,0.00022402245068043244,0.0,0.00019485441015032332,0.000318143527100888,0.5402354908381523,0.0,0.01288066674709064,0.00039925879660431424,0.0,0.01762899303010614,0.0036135246315057577,0.009923547724959889,0.0,0.0,Gabon,2018,GAB,6786.89032695312
1686,0.0,0.00015124347634832725,0.0,0.0,0.0,0.00014222998515697906,0.0,0.0001212345641106412,6.989437418119301e-05,0.5366829234306416,0.0,0.0,0.0003333318497677014,0.0,0.0016170730161207312,0.0,0.00044387124344945665,0.0,0.0,Haiti,2018,HTI,1429.2313533483646
2684,0.004942626341803296,0.04476012474446926,6.0856287723635385e-05,6.0860289942082045e-05,0.0008109733180057709,0.003401481926558937,0.013247963754009447,0.0029166234240291587,0.020999745492171255,0.5374486170138647,0.0,0.06078785523212022,0.011872579932135616,0.04317940081584127,0.02861786098904755,0.0067514322867211944,0.029342954342560044,0.00037522709836672216,0.0002521544546815958,Colombia,2018,COL,6320.7620843683835
605,0.057317164313049083,0.2890346058541288,0.011498168653874204,0.05010662753304263,0.008756073239436937,0.019998240039513587,0.18924821911601478,0.018270691902481682,0.18301203774128372,0.20079425903992193,0.11740639693188828,0.34370814082001877,0.09326185065014508,0.2941267776793197,0.30575770177704903,0.10415845439572229,0.25211015793752195,0.09385290376686779,0.2754759931660211,Canada,2018,CAN,44917.483728232604
1718,0.0,0.0007262561928302118,6.0856287723635385e-05,0.0,4.680529161635191e-05,0.00022935674191022288,0.0,0.0002078461476867378,0.0003426187956986044,0.5366829234306416,0.0,0.0,0.0003553912299700457,0.0,0.0015057385195484795,0.0,0.0008739846267192031,0.0006886096712820185,0.0,Madagascar,2018,MDG,470.4239035523248
2691,0.0,0.0,0.0004889909752265978,0.0,0.0,0.05951289137272456,0.11999529781096123,0.041636331861723136,5.590850641106934e-05,0.536473211175364,0.0,0.7691977527289314,0.06941152737209762,0.0,0.1702868408471359,0.0,0.0,0.00422363904835604,0.0,Saudi Arabia,2018,SAU,19329.070627916393
1887,0.0012352152269847743,0.0002420349578980985,0.0005501530734413068,0.00015237952293769416,0.0,0.006376238335705405,0.0,0.0038195491828099657,0.0002831788576755788,0.5297847139970737,0.0,0.0,0.007016364947590966,0.000246860593826918,0.0673516345270847,0.008578016927116698,0.0008066740086077768,0.01716199447762592,0.003203221862471377,Belarus,2018,BLR,6165.909330245024
1719,0.0025887145228709013,0.013361404041840044,0.005412539881510667,0.009639873343482817,0.00293116499906661,0.00477772906384487,0.010658912436383351,0.004174656675471962,0.013136191338419223,0.5189855779279593,0.01405950186673032,0.004770045277413926,0.009052587322210672,0.013463365977182637,0.0585275208983282,0.00888772837308142,0.022014260275041008,0.08345303962144866,0.10010954230534642,Romania,2018,ROU,10778.359555617562
1733,0.0015294542043513238,0.0035483580776689352,0.00012201838593834432,0.0,0.0004813322085828842,0.0005280770507784875,0.0,0.0005542924819911242,0.0017447020396535015,0.5476207064725144,0.0,0.0,0.0013425370761262975,0.0,0.008845427809650187,0.00642548277261766,0.007152985002644361,0.002307290748493476,0.0,Cambodia,2018,KHM,1384.9680228339446
1809,0.0,0.0,0.0001525994350456988,0.0,0.0,8.710897578247786e-05,0.0,7.359819314378808e-05,1.7447370043229268e-05,0.5435797394272974,0.0,0.0,0.00022652882574454992,0.0,0.00042592568067265855,0.0,0.0,0.002047525252950118,0.0,Niger,2018,NER,510.57312926131846
557,0.00882658084304175,0.024180722259854452,0.00033608572968982556,0.002135296237842623,0.0003595897533982954,0.017480454579052503,0.04219990942227461,0.011133897415811321,0.014503309912948811,0.6032885111126594,0.008042772889236962,0.036728313237601735,0.02245859332735399,0.02460277382116144,0.05604940234290626,0.01337577198647298,0.017587743918410496,0.0022897265334923234,0.009789860210651303,Argentina,2018,ARG,13105.397163316997
2640,0.0,0.0004084860074060125,0.0,0.0,0.0,0.0,0.0,2.1436366935083906e-06,0.00018877425022724415,0.5394691005364731,0.0,0.0,0.00010958670771535205,0.0,0.004374934630828263,0.0,0.006004549518323482,0.0,0.0,Lesotho,2018,LSO,1078.1578978542377
3137,0.0015294542043513238,0.0035559240344647494,0.000764220417192788,1.5100673444275996e-05,0.0008652891826265875,0.0009103679222468022,0.0,0.0009288875809577419,0.0038460786721145816,0.533198634431826,0.00714088127659422,0.0,0.0018834942786245732,0.0035854851963011297,0.13631124583534945,0.048896744065352445,0.0545473101979211,0.10974112288396277,0.0014745709266938648,Slovenia,2018,SVN,23483.529124564026
1752,0.0,1.50562540236704e-05,0.0005195720243339523,0.000686241715412098,0.0,0.0033570294996440164,0.0,0.002005036506890742,0.0002237389196525533,0.5359855082561137,0.0,0.0027310096996198915,0.0027818317090386752,0.0,0.029129924880431927,0.0,4.09607352552431e-05,0.013169371078153455,0.011711687733215308,Tunisia,2018,TUN,4069.113524129741
1792,0.0,1.50562540236704e-05,0.0,0.0,0.0,7.094607335621283e-06,0.0,6.47421587231322e-06,6.957969215636522e-06,0.5366829234306416,0.0,0.0,1.870023441790864e-05,0.0,0.015082848598659564,0.0,0.006900337994867377,0.0,0.0,Dominica,2018,DMA,7586.646141000547
1757,0.0,0.0017325284466735097,6.0856287723635385e-05,0.0,0.0,0.0005636389923104237,0.0,0.00035075526058729714,0.00147197761813609,0.5267888246359645,0.002347265581999924,0.0,0.0009802928233832461,0.0,0.0463313182946962,0.0,0.019731613990401013,0.006518080186927621,0.0,Armenia,2018,ARM,4215.89945615491
564,5.825931751857678e-05,0.004804306905774104,6.0856287723635385e-05,0.00015237952293769416,0.0021801076986201467,0.002091024381107086,0.0,0.002115466275950265,0.0022656756140906078,0.504563505887271,0.0,0.0,0.001672651362052891,0.0,0.09553001808371751,0.0011647447460839426,0.045645468732166065,0.005437418748172513,0.009134239994081717,Bosnia and Herzegovina,2018,BIH,5263.848266192256
1782,0.0,0.0,0.0,0.0,0.0,0.0037659918272612836,0.06584936837991316,0.0024965572436850903,0.0,0.5143872361178847,0.0,0.01668102637091145,0.008290282736377693,2.275876638152237e-06,0.06218717056588583,0.0,0.0,0.0,0.0,Turkmenistan,2018,TKM,7089.941804880491
2695,0.0026475623183442112,0.00031012856906042694,6.0856287723635385e-05,0.001220103907886502,0.0,0.0003644921197315806,0.0,0.0003420941022296875,0.0008670888370782417,0.5380756636243293,0.0,0.0,0.0006424600379655634,0.0,0.012274270309889689,0.027117534186777155,0.0015247272582430693,0.0028129552540529664,0.03780419217418044,Nicaragua,2018,NIC,2052.133383357767
666,0.08197439061636592,0.0025118219966423798,0.028164840417382393,0.0037521360207651033,0.04504281672784038,0.0721533834902513,0.0,0.06184281431002647,0.054716176218996875,0.5366829234306416,0.1570031451307922,0.0,0.08040769452281735,0.0025604764521814263,0.19376127069230728,0.10675931765102958,0.0015702120295957797,0.16475501756467725,0.014784189297650617,South Korea,2018,KOR,31053.63792891005
579,0.0,0.006468817400853244,0.0,0.0,0.0,0.0,0.0,4.544942848155668e-05,0.0029894442711945078,0.5303420887619312,0.0,0.0,0.0009515653903661147,0.0,0.052921743518374774,0.0,0.07263450916795426,0.0,0.0,Albania,2018,ALB,4431.53918098494
2661,0.0007644328631982953,0.0639246933082668,0.00030550468058247114,0.0007472545374091728,0.015704757989203465,0.02204482977467652,0.010339924015887807,0.01960451028955357,0.029793359852636505,0.5479690657005504,0.0,0.016548935667114635,0.024803053294076432,0.0643971970533793,0.039248221896646576,0.000542549501057633,0.02175670061866548,0.000974259273142864,0.001603458842315077,Vietnam,2018,VNM,3090.7722405425106
523,0.0,0.0,0.0,0.0,0.0,1.5985092718605346e-05,0.0,1.2970084640520463e-05,0.0,0.5366829234306416,0.0,0.0,2.824559769387129e-05,0.0,0.0020644767096398057,0.0,0.0,0.0,0.0,Comoros,2018,COM,1383.377789229767
506,0.0,0.0015963412243488527,0.0,0.0002133923449347689,0.0002902902019855295,0.00027558726590174,0.0,0.0002857965729052247,0.0007866700974000307,0.5352887898000418,0.0,0.0,0.00033901796329811933,0.0,0.10716408120345697,0.0,0.08166894326379444,0.0,0.06885686264017299,Montenegro,2018,MNE,7381.774879616438
1622,0.018595314891611186,0.009374144810445923,0.0030883801493517275,0.019249392808022084,0.0022494072500329125,0.005156463741159991,0.0,0.004265598838226863,0.010283074313313998,0.518149515780673,0.0,0.0,0.007026367026813147,0.009445723496717939,0.10108568425552086,0.12162665520866334,0.029429475616385193,0.09073756668508445,0.3809035129845569,Portugal,2018,PRT,21057.617478423217
1947,0.0,0.0037072431703810346,0.0002443425823677622,1.5100673444275996e-05,0.0,0.0,0.0,2.596182217693495e-05,0.0017447020396535015,0.5560509997909844,0.0,0.0,0.0011388874357075537,0.0,0.0031171860450314665,0.0,0.004201143102938693,0.0025938647827228032,0.00010898016769032142,Nepal,2018,NPL,1006.6066642022226
672,0.002235627750031042,0.019663846052753328,0.00030550468058247114,0.003126754595295087,0.0002846713194385485,0.0012766559200257457,0.0,0.001112937196056947,0.012674657702005144,0.5366829234306416,0.0,0.0,0.005881494328630402,0.020010976639451502,0.15984068403943186,0.031104177940077492,0.13128425000533242,0.019105151316174455,0.13158459244662776,New Zealand,2018,NZL,40365.19570312364
1602,0.0005290416813050557,0.000590068970505555,0.0,0.0,0.0,0.0005565266040040365,0.0,0.0004871685047196493,0.0004440163370320009,0.5366829234306416,0.0,0.0,0.0006466389888734609,0.0,0.008398807660252862,0.003820659012886254,0.0020434638445890802,0.0,0.0,Papua New Guinea,2018,PNG,2536.094180948512
1904,0.010062384547981256,0.015487437901463853,0.00012201838593834432,0.00012187311193915679,0.0,0.0011966415515788891,0.0,0.0011454165398979833,0.007797086317174517,0.5356371490280777,0.0,0.036968988920995406,0.004701705696359268,0.0157605609534644,0.03038145853671757,0.039801445655403875,0.02940278600310354,0.0021732480550636295,0.0014602845553238026,Ecuador,2018,ECU,5976.245345265578
509,0.0,0.0,0.0,0.0,0.0,5.510322840373523e-05,0.0,4.76147180709591e-05,0.0,0.5366829234306416,0.0,0.0,5.4643779385289514e-05,0.0,0.0022579230686072356,0.0,0.0,0.0,0.0,Gambia,2018,GMB,645.9383087222182
1637,0.0,0.0,3.027523861628092e-05,0.00012187311193915679,0.0,6.57718108633161e-05,0.0,5.6275876428568756e-05,3.143323781335293e-05,0.5366829234306416,0.0,0.0,9.778060050560877e-05,0.0,0.014340796699720706,0.0,0.0,0.01618394503177228,0.04349700059185953,Cape Verde,2018,CPV,3172.960459146951
2669,0.0,0.0,0.0,0.0,0.0,0.00011733662608462368,0.0,6.926761396498325e-05,0.0,0.570891102905316,0.0,0.0,0.0003412101998399672,0.0,0.018054119139618192,0.0,0.0,0.0,0.0,Macao,2018,MAC,80477.27829027364
499,0.3067729693244096,0.29429294582721977,0.010519575082438861,0.07339827233042591,0.004247856475909162,0.015414305776047004,0.026934600812056744,0.016159534552814325,0.17742818003406186,0.7803943426461366,0.01827244761893819,0.18749712413197514,0.07803870890978298,0.2964720829592181,0.05034261900253091,0.09823670818080606,0.04523473709187466,0.015131016564071622,0.07110914014399235,Brazil,2018,BRA,8553.87618653936
9,0.008002711706415411,1.50562540236704e-05,0.00021376153326040773,0.0010523186473945464,0.0,0.0009726013199276906,0.0,0.0008964082371167055,0.0007482089610321907,0.5517313453633387,0.0,0.0,0.001428559524596516,1.4375473954910966e-05,0.1021202296135447,0.40588750369366544,0.0003683484366359826,0.04876279056180436,0.16148410428442378,Estonia,2019,EST,20269.575137378968
687,0.0007644328631982953,0.00043118387779345524,3.027523861628092e-05,0.0,0.0,7.466229624630017e-05,0.0,7.143290355438567e-05,0.00024821418825026967,0.5366829234306416,0.0,0.0,0.00019595169314523414,0.0,0.021909031563880042,0.056056543963242715,0.015168007852729471,0.010065127184791904,0.0,Fiji,2019,FJI,5679.0507253517
795,0.0,0.0,0.0,0.0,0.0,1.4206995642008534e-05,0.0,1.2970084640520463e-05,0.0,0.5366829234306416,0.0,0.0,3.162529569588677e-05,0.0,0.0007229957497414852,0.0,0.0,0.0,0.0,Guinea-Bissau,2019,GNB,633.725743772769
153,0.00841464627472858,0.026692619916064787,0.002843731756492892,0.004392770651734388,0.003152174379247863,0.015369853349132084,0.03499601623068746,0.011398062745718416,0.017338944603341386,0.5402354908381523,0.011205570873299178,0.0,0.02245978078881416,0.02744128173454296,0.010848504933440428,0.002536267428150212,0.003861632646807311,0.003850168371489434,0.004005743245520082,Pakistan,2019,PAK,1452.8515733008492
49,0.006531516819582663,0.040084363444656046,0.0003972478279045345,9.136670094061941e-05,0.0010713148760158914,0.004242521843789229,0.013506900998700293,0.003514243350704225,0.018978787599388387,0.548944471539051,0.0,0.0622170032634774,0.012239596866516649,0.04133853350979155,0.027726134355033554,0.008759408029740538,0.025801008026121525,0.0023941873911307557,0.0003714145982925488,Colombia,2019,COL,6403.877095731345
1119,0.0,0.0,0.0,0.0,0.0,2.8431772254783036e-05,0.0,2.3796532587532538e-05,0.0,0.5366829234306416,0.0,0.0,3.285842875067621e-05,0.0,0.06018569614598099,0.0,0.0,0.0,0.0,American Samoa,2019,ASM,13288.356556511633
789,0.0,0.0,0.0006418962207633701,0.0,0.0,0.05960890861486079,0.11897838841676403,0.041445786377855724,7.339084112372391e-05,0.5387723820804012,0.0,0.7421891023128382,0.06844842762050976,0.0,0.16673382441142004,0.0,0.0,0.005418005668434397,0.0,Saudi Arabia,2019,SAU,18955.546350972236
693,0.001882540977191183,0.007959310889628654,0.00027492363147511666,0.0,0.00019476919868685217,0.0022777245741497512,0.019783586908967844,0.0016477637246393435,0.003821603403516865,0.5277642304744652,0.0,0.0,0.003862672831561613,0.0,0.007970511758611909,0.002389332714016055,0.0048476329938847125,0.0015686692860765973,0.0,Myanmar,2019,MMR,1577.8027114630877
1120,0.0024121711364509715,0.0005522391865264835,0.014709178810146422,0.010097469508460877,0.03880023821814446,0.037053747198230215,0.0,0.03709138901356747,0.009150219023933981,0.5006618825332683,0.016802240743534272,0.0,0.03401937556658611,0.0007394870560092377,0.07190935041291413,0.002795284417486435,0.0003071480779754845,0.07654937869362732,0.035395075158581056,South Africa,2019,ZAF,6189.289244677932
1065,0.0,0.0,0.0,0.0,0.0,5.510322840373523e-05,0.0,4.76147180709591e-05,0.0,0.5366829234306416,0.0,0.0,0.00012532057206257277,0.0,0.0011073419492806582,0.0,0.0,0.0,0.0,Liberia,2019,LBR,644.1620652139275
14,0.0,1.50562540236704e-05,0.0,0.0,0.0,2.1319383948395782e-05,0.0,1.7300663819325294e-05,6.957969215636522e-06,0.5366829234306416,0.0,0.0,2.0595605594714623e-05,0.0,0.023757340915803768,0.0,0.004658092745716916,0.0,0.0,Saint Vincent and the Grenadines,2019,VCT,8213.164718654
83,0.0,0.0,0.0,0.0,0.0,5.31651025902447e-06,0.0,4.308926282910806e-06,0.0,0.5366829234306416,0.0,0.0,6.094874302283327e-06,0.0,0.043948222271857365,0.0,0.0,0.0,0.0,Nauru,2019,NRU,7387.076031850393
3125,0.0014706064088780139,0.0033894729849568354,0.0009171256627295603,1.5100673444275996e-05,0.0008390677307406761,0.0008943650485574309,0.0,0.0009072346850637178,0.0037971281349191486,0.5344527276527555,0.007190299995095192,0.0,0.001828962394646107,0.0034016865513465566,0.1339228608896888,0.04686104479136439,0.05182240333422291,0.1312554373956374,0.0014699123273340616,Slovenia,2019,SVN,24125.392036310725
66,0.0,0.0,0.0,0.0,0.0,5.31651025902447e-06,0.0,4.308926282910806e-06,0.0,0.5366829234306416,0.0,0.0,7.350843154383675e-06,0.0,0.004299607548214599,0.0,0.0,0.0,0.0,Kiribati,2019,KIR,1424.7975553694375
3294,0.0004701938858317459,0.0006052008840971834,0.0,0.0,0.0,0.0005618608952338269,0.0,0.0004914990838984541,0.00044751280397453187,0.5366829234306416,0.0,0.0,0.0006646335971544624,0.0,0.00828574580504857,0.0033204473041222636,0.0020490364012083267,0.0,0.0,Papua New Guinea,2019,PNG,2590.5051530441397
3295,0.018418771505191257,0.003381907028161021,0.0007030583189780792,0.0005032032494208738,0.0005712343293345807,0.0009477079608553353,0.0,0.0010717966938583012,0.0029614725356542602,0.5293666829234306,0.0,0.0,0.0022839656560660966,0.0,0.014365905727258595,0.07246649799406392,0.006386611821271128,0.012428900750999613,0.005991238292668058,Guatemala,2019,GTM,4263.078053089987
619,0.0,0.0,6.0856287723635385e-05,6.0860289942082045e-05,0.0,0.012526676123653782,0.019433234861893377,0.007474558009721242,2.0943836985760182e-05,0.5366829234306416,0.0,0.19120254356244198,0.01094992237758539,0.0,0.28272907292151134,0.0,0.0,0.0041626265120362485,0.0027973025715872213,Kuwait,2019,KWT,25773.456696292847
768,0.005472256501063085,0.0015963412243488527,0.0,0.00022864555043403755,0.0,0.0005778637689231982,0.0,0.0004005569211435527,0.0011153379899979366,0.5444854734201908,0.0,0.0,0.0010232241223277672,0.0016002869794015015,0.05983785597938698,0.19218185337270022,0.026907991510327304,0.0,0.02430729810895961,Latvia,2019,LVA,16069.840432320272
126,0.0,0.0012331752981497679,0.0,0.0004574436329230678,0.00028092539774056115,0.00026669678051875593,0.0,0.00027497012495821265,0.0006747831552390413,0.5384240228523653,0.0,0.0,0.00032481409737072995,0.0,0.0968917109203928,0.0,0.06319591807099187,0.0,0.14779744993861366,Montenegro,2019,MNE,7684.149869302499
1077,0.0,0.00034039239624368404,0.0,0.0,0.0,0.00016890144130593123,0.0,0.0001472180391834702,0.0001573060477444659,0.5366829234306416,0.0,0.009861614463262438,0.000522686281069812,0.0,0.016053036491774225,0.0,0.007081910464711163,0.0,0.0,Equatorial Guinea,2019,GNQ,6472.070860742692
642,0.0,0.0,6.0856287723635385e-05,0.0,0.004225380945721238,0.006173535268973368,0.0,0.005296276682782412,6.957969215636522e-06,0.6229359715738869,0.0,0.0,0.007872113616020209,0.0,0.08252851020113633,0.0,0.0,0.0024662931158723287,0.0,Hong Kong,2019,HKG,44192.38023222747
2948,0.005178017523696536,0.004410877152391762,0.0002443425823677622,0.0022420686763375036,0.00030714684962647253,0.0007663420590424603,0.0,0.0006538958031036352,0.002919514932343889,0.5793910680693931,0.0,0.0,0.0021879639641710085,0.004424102524612669,0.0545909774228368,0.0843935570672449,0.0345036061517007,0.01790801139899065,0.11054977404395526,Croatia,2019,HRV,14071.911469477463
102,0.0005290416813050557,0.0006430306680762547,0.0,0.0,0.0,0.00048362462386356713,0.0,0.0003182759167462609,0.0003286329279284807,0.5365428830209712,0.0,0.022972304787511746,0.0005817624887131502,0.0,0.01169982562172147,0.00639855134253377,0.003729284427100204,0.0,0.0,Congo,2019,COG,1731.7998799686943
645,5.825931751857678e-05,0.025625820007854974,0.0015593276939840043,0.0010980782638923524,0.0001198507647271052,0.04931906083259503,0.24930346255828995,0.03113684264271083,0.014517295780718937,0.5113913467567756,0.007919226092984531,0.2111331044426174,0.07450057614602437,0.02571651294560404,0.06560142846076823,4.590224627533372e-05,0.009563042417355117,0.00544666307185733,0.0025833175743269435,Iran,2019,IRN,5017.117217375022
