Country;Product;Flow;NoCountry;NoProduct;NoFlow;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021 Provisional
Morocco;Crude, NGL and feedstocks;Total final consumption (PJ);46. Morocco;02. Crude, NGL and feedstocks;07. Total final consumption (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Crude, NGL and feedstocks;Industry (PJ);46. Morocco;02. Crude, NGL and feedstocks;08. Industry (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Crude, NGL and feedstocks;Transport (PJ);46. Morocco;02. Crude, NGL and feedstocks;09. Transport (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Crude, NGL and feedstocks;Residential (PJ);46. Morocco;02. Crude, NGL and feedstocks;10. Residential (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Crude, NGL and feedstocks;Commercial and public services (PJ);46. Morocco;02. Crude, NGL and feedstocks;11. Commercial and public services (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Crude, NGL and feedstocks;Other final consumption (PJ);46. Morocco;02. Crude, NGL and feedstocks;12. Other final consumption (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Oil products;Production (PJ);46. Morocco;03. Oil products;01. Production (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Morocco;Oil products;Imports (PJ);46. Morocco;03. Oil products;02. Imports (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;20,24819797;35,20170168;24,7804006;35,13560048;42,56490123;39,23909991;54,77809828;55,38639846;55,91849887;58,0247984;66,31300024;76,06919883;82,67449966;158,0893017;152,0859999;148,0888996;167,3078984;211,4001987;235,9610979;304,2011985;300,4974003;309,7691987;346,3224999;357,0497011;353,8419005;438,0892679;532,2829021;565,7033883;552,0768699;551,4710944;498,5057674;543,9480135
Morocco;Oil products;Exports (PJ);46. Morocco;03. Oil products;03. Exports (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;-23,48999953;-21,87000101;-23,13000172;-19,20599878;-18,12000148;-18,82499998;-12,98100174;-11,5169992;-24,01260009;-51,95459991;-59,31179978;-68,09220183;-57,97199866;-35,55479964;-60,31800087;-57,39479804;-47,72720051;-52,47650128;-26,04980068;-28,40189886;-26,25600058;-35,66919977;-44,22119931;-58,1936018;-50,38529935;-19,42506891;-0,5296302;0;0;0;0;0
Morocco;Oil products;Total energy supply (PJ);46. Morocco;03. Oil products;04. Total energy supply (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;-19,41950046;-0,246598333;-6,965901544;4,91500175;11,95799903;5,183199785;30,34230063;29,44149805;18,25350178;-1,917600455;-4,77880096;-12,06179817;21,2900999;107,0609014;83,33160117;77,81689894;113,7431012;139,9307984;204,7393013;261,4944987;220,9326002;209,2604006;205,1247005;223,6450982;215,4404984;370,2551698;500,7401914;530,7730875;515,6817669;529,331744;485,7084992;..
Morocco;Oil products;Electricity, CHP and heat plants (PJ);46. Morocco;03. Oil products;05. Electricity, CHP and heat plants (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;-62,76849723;-63,49829833;-73,41869903;-79,35279721;-87,414803;-67,3547012;-48,59880016;-52,58479705;-36,17699999;-50,09859985;-31,93130009;-25,40039869;-31,59430037;-36,91609998;-42,57339625;-38,26960031;-34,2354008;-34,16839944;-49,85189684;-40,8801999;-54,37229688;-66,29320086;-65,03449806;-51,63240053;-29,27189916;-24,22577939;-31,50644874;-34,95988467;-12,61232888;-8,459425213;-6,858212861;..
Morocco;Oil products;Oil refineries, transformation (PJ);46. Morocco;03. Oil products;06. Oil refineries, transformation (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;237,0494984;230,5300019;254,6905007;256,1183;272,0244012;256,049201;231,2663009;245,0446996;250,6200979;297,6973982;280,179199;284,4888983;257,3149;184,1075004;260,1310003;290,8783989;259,4493013;259,6981019;238,8888015;199,6342984;273,6708979;311,100802;318,622899;297,4764985;274,5341994;132,9476598;0;0;0;0;0;..
Morocco;Oil products;Total final consumption (PJ);46. Morocco;03. Oil products;07. Total final consumption (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;149,9623;159,3559008;180,2235986;179,8701992;199,2445994;202,242298;202,7886;216,5606013;227,2288985;239,9540993;237,8011002;243,6007979;246,8805989;254,0516997;291,2834006;314,5227993;331,0918007;349,2308019;369,6294985;394,8785988;403,9338015;431,426901;437,2307018;449,6380994;443,1218015;462,7399782;470,8017453;497,1535608;503,9765041;522,8232671;480,5831066;..
Morocco;Oil products;Industry (PJ);46. Morocco;03. Oil products;08. Industry (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;51,2810987;48,16210018;57,27580081;49,36209986;56,18019899;52,73550091;45,90520145;48,20329829;53,18489947;52,71130121;44,737101;41,24119836;38,62469957;36,32399854;59,18230206;72,66389854;77,784401;77,04530101;77,94599892;78,71240103;83,44150049;93,66090151;95,89399828;94,81459937;81,93609887;79,14171969;72,89724984;86,24144811;84,814863;81,54173161;71,63796926;..
Morocco;Oil products;Transport (PJ);46. Morocco;03. Oil products;09. Transport (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;53,6573003;59,50880128;65,85310119;71,61500047;77,28729805;81,88440026;87,42230155;93,3186013;99,21490105;105,9623982;111,4555007;116,993402;122,5312991;127,5764015;133,8176014;139,2673999;143,4436994;152,278601;166,9204017;176,576498;185,7787997;196,5844993;199,4528006;206,952201;209,5711993;222,8431794;232,0394982;240,6353587;247,2520895;257,9702179;226,490527;..
Morocco;Oil products;Residential (PJ);46. Morocco;03. Oil products;10. Residential (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;25,8205985;30,34209966;32,82619928;35,7867986;37,76810122;39,57249898;41,00369794;43,71210118;45,88270159;48,82760041;49,763099;51,56220046;53,56800004;54,46299972;57,36619801;59,74870074;64,25970141;70,24049915;74,78130147;76,15300182;79,1217989;83,20420104;89,08400061;91,57629798;95,98980064;98,28170101;102,9661148;105,6750874;107,9942899;112,9041209;117,787257;..
Morocco;Oil products;Commercial and public services (PJ);46. Morocco;03. Oil products;11. Commercial and public services (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0,993301553;1,229801324;1,41899863;1,560901842;1,702800868;1,797401614;1,891998173;1,986598919;2,081199665;2,22309869;2,270401157;2,365001903;2,506900928;2,648799954;3,956701846;4,236501503;4,51630116;4,839400703;5,158501852;5,10319841;5,241099042;5,185799788;5,323700419;5,363001911;5,733399733;5,589578966;5,865480713;6,249778711;6,384803011;7,00568033;6,46053385;..
Morocco;Oil products;Other final consumption (PJ);46. Morocco;03. Oil products;12. Other final consumption (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;18,21000093;20,11309831;22,84950287;21,54540259;26,30620031;26,25250041;26,56539672;29,33999746;26,86520091;30,22970083;29,57499836;31,4389994;29,64970343;33,03949999;36,96059729;38,60630277;41,0877019;44,82699997;44,82329883;58,33349954;50,35060334;52,79149936;47,47620185;50,93199913;49,89129882;56,8837991;57,03340184;58,35189215;57,53045874;63,40151627;58,20681534;..
Morocco;Natural gas;Production (PJ);46. Morocco;04. Natural gas;01. Production (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1,812599698;1,160099478;0,76229905;0,745200158;0,728101267;0,460799208;0,585900792;1,080001807;1,185299827;1,381501649;1,591201714;1,574098636;1,523697937;1,469700778;2,13569924;1,412998945;2,082598056;2,243701933;1,844101181;1,531799395;1,880999449;2,117700187;2,826002077;3,466800191;3,541501076;2,787299298;2,552398884;2,583238853;2,761743071;3,141812401;3,125282915;3,496375746
Morocco;Natural gas;Imports (PJ);46. Morocco;04. Natural gas;02. Imports (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,26410103;17,7146983;20,69099813;17,99909925;20,26800154;21,97439887;28,07730045;41,85989854;39,86009864;38,59470114;39,73860189;40,67819936;40,33697935;35,93472243;33,49311884;25,37436936;24,96315861
Morocco;Natural gas;Exports (PJ);46. Morocco;04. Natural gas;03. Exports (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Morocco;Natural gas;Total energy supply (PJ);46. Morocco;04. Natural gas;04. Total energy supply (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1,812599698;1,160099478;0,76229905;0,745200158;0,728101267;0,460799208;0,585900792;1,080001807;1,185299827;1,381501649;1,591201714;1,574098636;1,523697937;1,469700778;2,13569924;15,67709997;19,79730055;22,93470006;19,84320044;21,79980093;23,85539832;30,19500063;44,68590062;43,32689883;42,13619803;42,52590119;43,23059825;42,92022239;38,69646969;36,63492705;28,49965227;28,45953435
Morocco;Natural gas;Electricity, CHP and heat plants (PJ);46. Morocco;04. Natural gas;05. Electricity, CHP and heat plants (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-14,26410103;-17,7146983;-20,69099813;-17,99909925;-20,26800154;-21,97439887;-28,07009915;-41,85989854;-39,86009864;-38,59470114;-39,58649964;-40,56119924;-40,18627548;-35,8129033;-33,31473604;-25,19452536;..
Morocco;Natural gas;Oil refineries, transformation (PJ);46. Morocco;04. Natural gas;06. Oil refineries, transformation (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Natural gas;Total final consumption (PJ);46. Morocco;04. Natural gas;07. Total final consumption (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1,812599698;1,160099478;0,76229905;0,745200158;0,728101267;0,460799208;0,585900792;1,080001807;1,185299827;1,381501649;1,591201714;1,574098636;1,523697937;1,469700778;2,13569924;1,419300079;2,082598056;2,243701933;1,845001343;1,531799395;1,880099287;2,117700187;2,826002077;1,919698042;3,541501076;2,787299298;2,552398884;2,583238853;2,761743071;3,084683515;3,116725096;..
Morocco;Natural gas;Industry (PJ);46. Morocco;04. Natural gas;08. Industry (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1,812599698;1,160099478;0,76229905;0,745200158;0,728101267;0,460799208;0,585900792;1,080001807;1,185299827;1,381501649;1,591201714;1,574098636;1,523697937;1,469700778;2,13569924;1,419300079;2,082598056;2,243701933;1,845001343;1,531799395;1,880099287;2,117700187;2,826002077;1,919698042;3,541501076;2,787299298;2,552398884;2,583238853;2,761743071;3,084683515;3,116725096;..
Morocco;Natural gas;Transport (PJ);46. Morocco;04. Natural gas;09. Transport (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Natural gas;Residential (PJ);46. Morocco;04. Natural gas;10. Residential (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Natural gas;Commercial and public services (PJ);46. Morocco;04. Natural gas;11. Commercial and public services (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Natural gas;Other final consumption (PJ);46. Morocco;04. Natural gas;12. Other final consumption (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Nuclear;Production (PJ);46. Morocco;05. Nuclear;01. Production (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Morocco;Nuclear;Imports (PJ);46. Morocco;05. Nuclear;02. Imports (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Morocco;Nuclear;Exports (PJ);46. Morocco;05. Nuclear;03. Exports (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Morocco;Nuclear;Total energy supply (PJ);46. Morocco;05. Nuclear;04. Total energy supply (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Morocco;Nuclear;Electricity, CHP and heat plants (PJ);46. Morocco;05. Nuclear;05. Electricity, CHP and heat plants (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Nuclear;Oil refineries, transformation (PJ);46. Morocco;05. Nuclear;06. Oil refineries, transformation (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Nuclear;Total final consumption (PJ);46. Morocco;05. Nuclear;07. Total final consumption (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Nuclear;Industry (PJ);46. Morocco;05. Nuclear;08. Industry (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Nuclear;Transport (PJ);46. Morocco;05. Nuclear;09. Transport (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Nuclear;Residential (PJ);46. Morocco;05. Nuclear;10. Residential (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Nuclear;Commercial and public services (PJ);46. Morocco;05. Nuclear;11. Commercial and public services (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Nuclear;Other final consumption (PJ);46. Morocco;05. Nuclear;12. Other final consumption (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Renewables and waste;Production (PJ);46. Morocco;06. Renewables and waste;01. Production (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;45,93200116;49,33460096;48,95739958;47,7737996;49,82600148;49,93259741;55,56519994;56,67880081;56,19919869;53,36199692;53,7692009;55,36019746;55,72939786;58,51740473;102,3621982;94,37699922;88,06560337;82,6133975;76,81920125;76,2284019;78,04619742;71,06180278;67,86440223;72,81760016;70,03360006;73,19300121;76,24960385;75,65889662;83,75164607;89,77518267;85,80249981;88,7127738
Morocco;Renewables and waste;Imports (PJ);46. Morocco;06. Renewables and waste;02. Imports (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Morocco;Renewables and waste;Exports (PJ);46. Morocco;06. Renewables and waste;03. Exports (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Morocco;Renewables and waste;Total energy supply (PJ);46. Morocco;06. Renewables and waste;04. Total energy supply (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;45,93200116;49,33460096;48,95739958;47,7737996;49,82600148;49,93259741;55,56519994;56,67880081;56,19919869;53,36199692;53,7692009;55,36019746;55,72939786;58,51740473;102,3621982;94,37699922;88,06560337;82,6133975;76,81920125;76,2284019;78,04619742;71,06180278;67,86440223;72,81760016;70,03360006;73,19300121;76,24960385;75,65889662;83,75164607;89,77518267;85,80249981;88,7127738
Morocco;Renewables and waste;Electricity, CHP and heat plants (PJ);46. Morocco;06. Renewables and waste;05. Electricity, CHP and heat plants (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;-4,391999255;-4,413598956;-3,470400839;-1,594798175;-3,024000036;-2,199598182;-7,045199536;-7,498801634;-6,397200126;-2,96999869;-2,815200133;-3,8771987;-3,75839825;-5,972403211;-6,505198632;-4,265997509;-4,25160329;-4,298399154;-4,417199604;-10,65239988;-14,85719893;-9,712802408;-8,49240045;-14,90759963;-12,8196006;-15,90500006;-19,68860285;-19,71188145;-29,22769074;-35,91267056;-33,3868118;..
Morocco;Renewables and waste;Oil refineries, transformation (PJ);46. Morocco;06. Renewables and waste;06. Oil refineries, transformation (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Renewables and waste;Total final consumption (PJ);46. Morocco;06. Renewables and waste;07. Total final consumption (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;40,65739934;43,9712013;44,53719804;45,22920072;45,85220075;46,78319853;47,50200091;48,16199969;48,78399907;49,37399874;49,93600128;50,46499927;50,95300012;51,45879906;95,38879806;89,53880013;83,13480064;77,5278004;71,50979875;64,57979902;62,15660059;60,25359951;58,21860118;56,71059956;55,94040002;55,99139943;55,21739827;54,57678438;53,11513063;52,4203228;50,95866486;..
Morocco;Renewables and waste;Industry (PJ);46. Morocco;06. Renewables and waste;08. Industry (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;2,540998228;2,371001587;2,339998333;2,262998894;2,525000465;2,575999876;2,627999932;2,672999658;2,715998094;2,761998466;2,806001734;2,833998865;2,863000829;2,943998662;3,072998156;3,303000014;3,600999691;3,946000385;3,986001072;4,098998617;4,483999998;4,474998378;4,304001092;4,214998098;4,299998512;4,283000104;4,332529948;4,378413089;4,412753222;4,117202824;..
Morocco;Renewables and waste;Transport (PJ);46. Morocco;06. Renewables and waste;09. Transport (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Renewables and waste;Residential (PJ);46. Morocco;06. Renewables and waste;10. Residential (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;20,07079907;20,46560175;20,82660021;21,18059833;21,52360192;21,85160002;22,19439846;22,49239814;22,77540069;23,04340195;23,2964019;23,53440055;23,75939918;24,00920041;49,50620114;46,31519803;42,77419937;39,62320113;36,22719972;32,50719861;31,16800039;28,73700196;26,54800057;25,20999977;24,46780155;24,40020148;23,55219863;22,69106598;21,16181216;20,32076778;19,34395384;..
Morocco;Renewables and waste;Commercial and public services (PJ);46. Morocco;06. Renewables and waste;11. Commercial and public services (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;20,58660027;20,96460132;21,33960044;21,70859987;22,06559993;22,40659804;22,73159839;23,04160163;23,33559872;23,6145987;23,87760092;24,12460118;24,35960208;24,586602;42,93859825;40,15059976;37,05760126;34,30359958;31,33659864;28,08659933;26,88960158;27,03260174;27,19559805;27,19659869;27,25760037;27,29119944;27,38219954;27,55318845;27,57490119;27,6868018;27,4975082;..
Morocco;Renewables and waste;Other final consumption (PJ);46. Morocco;06. Renewables and waste;12. Other final consumption (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Electricity;Production (PJ);46. Morocco;07. Electricity;01. Production (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Morocco;Electricity;Imports (PJ);46. Morocco;07. Electricity;02. Imports (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0,370799755;2,307600875;3,355201037;3,697199795;2,782798488;0,86039996;0,45719856;0,439199507;2,573998585;6,533999629;8,380801296;5,547597923;4,939201454;5,101201307;5,525998222;2,930399935;7,297198841;12,6251991;15,33960203;16,64279796;16,49880134;18,47160057;20,37600004;19,98360059;22,09679996;18,49680092;19,04039828;21,80807824;13,40660671;1,892743423;3,081195911;2,476944374
Morocco;Electricity;Exports (PJ);46. Morocco;07. Electricity;03. Exports (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2,314797984;-1,886400421;-2,94479834;-0,543601552;-0,460799208;-0,593998063;-0,485999557;-0,581039917;-1,258619069;-5,232206279;-2,244882611;-3,064448711
Morocco;Electricity;Total energy supply (PJ);46. Morocco;07. Electricity;04. Total energy supply (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0,370799755;2,307600875;3,355201037;3,697199795;2,782798488;0,86039996;0,45719856;0,439199507;2,573998585;6,533999629;8,380801296;5,547597923;4,939201454;5,101201307;5,525998222;2,930399935;7,297198841;12,6251991;15,33960203;16,64279796;14,18399917;16,58520015;17,4312017;19,43999904;21,63600076;17,90279867;18,55439873;21,22703832;12,14799183;-3,339462856;0,836317487;-0,587504336
Morocco;Electricity;Electricity, CHP and heat plants (PJ);46. Morocco;07. Electricity;05. Electricity, CHP and heat plants (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;34,66080061;33,13800284;34,98840096;35,67600332;41,29200099;43,53119793;45,13680223;48,93479924;46,68480036;46,42199911;46,30679931;54,16559875;54,84599981;59,68079922;63,73800101;69,44400232;71,51040165;71,6292021;74,01600048;76,12200275;85,21919902;90,02159679;98,40599873;96,2459993;99,66960009;106,2612017;109,5552001;113,4349193;123,1740315;143,8460676;137,9954961;..
Morocco;Electricity;Oil refineries, transformation (PJ);46. Morocco;07. Electricity;06. Oil refineries, transformation (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Morocco;Electricity;Total final consumption (PJ);46. Morocco;07. Electricity;07. Total final consumption (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;29,41200204;31,37759997;34,28279956;34,57080116;37,15919815;38,343602;39,47760097;41,55479805;43,98119938;41,02919974;46,21679985;48,42719998;50,70599986;54,77039876;58,64040035;63,46080135;69,33599963;73,94400008;77,74919838;80,38439961;85,06440046;91,81800194;98,44200102;100,9223995;105,3179994;107,7803988;111,8263926;116,829359;117,4824537;120,5169291;118,4509485;..
Morocco;Electricity;Industry (PJ);46. Morocco;07. Electricity;08. Industry (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;14,45759818;15,04799978;16,24680204;15,87959874;17,0496;17,33400095;17,88840026;18,83879968;19,75320098;17,58239961;21,78719866;20,04839969;21,1643996;22,41000191;24,99120179;26,05680101;29,17800179;30,75480091;29,12760109;30,11399861;31,86720018;34,39799936;36,87840203;37,09439905;38,37599946;39,11040186;40,28399958;42,57057016;43,43338172;44,75224884;42,04738345;..
Morocco;Electricity;Transport (PJ);46. Morocco;07. Electricity;09. Transport (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0,723600457;0,777601804;0,968398466;0,662402002;0,680401055;0,716399161;0,734398214;0,770400508;0,820801206;0,730801753;0,752401454;1,569602012;1,69920022;1,774801267;0,719999809;0,76679986;0,817200558;0,867601256;0,910800659;0,961201357;1,011602056;1,087198916;1,15199802;1,21680131;0,918001955;1,21680131;1,177198369;1,088614055;1,109234045;1,187933324;0,769177962;..
Morocco;Electricity;Residential (PJ);46. Morocco;07. Electricity;10. Residential (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;7,72560059;8,733601998;9,694799168;10,13039803;11,25719988;11,91960189;12,34079815;12,9852011;13,84920171;14,23079922;14,91840157;14,16239947;15,15240183;16,7472;18,04319882;20,02319934;22,06799897;23,57639834;25,69679901;26,56800091;28,11599904;30,34799887;32,53679929;33,53039811;35,56800062;36,54360039;37,6884013;39,45609338;40,02508368;41,17621504;42,35952195;..
